osm_id,latitude,longitude,source_type,name,industrial,power,plant_source,landuse,man_made,operator
way_1081016651,27.579749,81.6446062,MINING,,,,,quarry,,
way_1081016652,27.5786663,81.6429145,MINING,,,,,quarry,,
way_1081016653,27.578297,81.6445607,MINING,,,,,quarry,,
way_1081016654,27.5776275,81.6362776,MINING,,,,,quarry,,
way_1081016655,27.5809492,81.6400439,MINING,,,,,quarry,,
way_1081016656,27.5820134,81.6379356,MINING,,,,,quarry,,
way_1081016657,27.5853254,81.6363547,MINING,,,,,quarry,,
way_1081016658,27.5836962,81.6366587,MINING,,,,,quarry,,
way_1081016659,27.5838085,81.6339505,MINING,,,,,quarry,,
way_1081016660,27.5826223,81.6332972,MINING,,,,,quarry,,
way_1081016661,27.5803157,81.6277296,MINING,,,,,quarry,,
way_1081016662,27.6030266,81.6543937,MINING,,,,,quarry,,
way_1081016663,27.6041143,81.6522814,MINING,,,,,quarry,,
way_1081016664,27.5913928,81.6432511,MINING,,,,,quarry,,
way_1081016665,27.5911594,81.6379553,MINING,,,,,quarry,,
way_1081016668,27.5707398,81.6695295,MINING,,,,,quarry,,
way_1081016669,27.5710565,81.6736066,MINING,,,,,quarry,,
way_1081016670,27.5692903,81.6739125,MINING,,,,,quarry,,
way_1081016677,27.5819638,81.7046304,MINING,,,,,quarry,,
way_1081016678,27.5796401,81.7060369,MINING,,,,,quarry,,
way_1081016679,27.5679503,81.6697334,MINING,,,,,quarry,,
way_1081016680,27.5649029,81.6665837,MINING,,,,,quarry,,
way_1081016681,27.560905,81.6549728,MINING,,,,,quarry,,
way_1081016682,27.5616966,81.6533633,MINING,,,,,quarry,,
way_1081016683,27.5631839,81.6505471,MINING,,,,,quarry,,
way_1081016699,27.5623389,81.648714,MINING,,,,,quarry,,
way_1081016700,27.5625968,81.637896,MINING,,,,,quarry,,
way_1081016701,27.5657059,81.6390953,MINING,,,,,quarry,,
way_1081016702,27.567953,81.638478,MINING,,,,,quarry,,
way_1081016707,27.566592,81.6362855,MINING,,,,,quarry,,
way_1081016708,27.5649608,81.6307681,MINING,,,,,quarry,,
way_1081016709,27.5635779,81.6309997,MINING,,,,,quarry,,
way_1081016710,27.5580978,81.6552311,MINING,,,,,quarry,,
way_1081016711,27.5564041,81.6550876,MINING,,,,,quarry,,
way_1081016712,27.5558487,81.6535672,MINING,,,,,quarry,,
way_1081016713,27.5540848,81.6535761,MINING,,,,,quarry,,
way_1081016725,27.5506938,81.6539136,MINING,,,,,quarry,,
way_1081016726,27.5552321,81.6519958,MINING,,,,,quarry,,
way_1081016727,27.5566796,81.6464065,MINING,,,,,quarry,,
way_1081016729,27.5543762,81.6412509,MINING,,,,,quarry,,
way_1081016730,27.5532598,81.6426001,MINING,,,,,quarry,,
way_1081016739,27.5504402,81.6400627,MINING,,,,,quarry,,
way_1081016740,27.5477907,81.6468008,MINING,,,,,quarry,,
way_1081016750,27.5457299,81.6467709,MINING,,,,,quarry,,
way_1081016751,27.5406659,81.6501502,MINING,,,,,quarry,,
way_1081016752,27.5398549,81.6491545,MINING,,,,,quarry,,
way_1081016753,27.5392862,81.6454821,MINING,,,,,quarry,,
way_1081016754,27.531089,81.6558904,MINING,,,,,quarry,,
way_1081016761,27.5308995,81.661095,MINING,,,,,quarry,,
way_1081016762,27.5178183,81.6632866,MINING,,,,,quarry,,
way_1081016764,27.5187497,81.6645376,MINING,,,,,quarry,,
way_1081016765,27.5201672,81.6629214,MINING,,,,,quarry,,
way_1081016766,27.5212831,81.6644613,MINING,,,,,quarry,,
way_1081016767,27.5212446,81.6625025,MINING,,,,,quarry,,
way_1081016768,27.5235735,81.6642734,MINING,,,,,quarry,,
way_1081016769,27.5261717,81.6611603,MINING,,,,,quarry,,
way_1081016770,27.5293906,81.6630301,MINING,,,,,quarry,,
way_1081016771,27.5283649,81.6659413,MINING,,,,,quarry,,
way_1081016772,27.5263605,81.6655641,MINING,,,,,quarry,,
way_1081016773,27.5231038,81.6711231,MINING,,,,,quarry,,
way_1081016774,27.5135089,81.6817521,MINING,,,,,quarry,,
way_1081016775,27.5155271,81.6813047,MINING,,,,,quarry,,
way_1081016776,27.5162022,81.6803079,MINING,,,,,quarry,,
way_1081016777,27.5123861,81.6649465,MINING,,,,,quarry,,
way_1081016778,27.515607,81.6645357,MINING,,,,,quarry,,
way_1081016779,27.5157729,81.6660046,MINING,,,,,quarry,,
way_1081016780,27.5168342,81.6647377,MINING,,,,,quarry,,
way_1081069582,27.0287281,84.9157303,MINING,,,,,quarry,,
way_1081069585,27.0287168,84.9207947,MINING,,,,,quarry,,
way_1081069590,27.0253106,84.9177946,MINING,,,,,quarry,,
way_1081069591,27.0265202,84.9150131,MINING,,,,,quarry,,
way_1081069592,27.0278823,84.9147245,MINING,,,,,quarry,,
way_1081069593,27.0287448,84.9146205,MINING,,,,,quarry,,
way_1081069595,27.0268791,84.9168901,MINING,,,,,quarry,,
way_1081204210,26.196428,76.0266027,MINING,,,,,quarry,,
way_1081227917,25.8392852,75.280788,MINING,,,,,quarry,,
way_1081227923,25.7653732,75.2299761,MINING,,,,,quarry,,
way_1081227924,25.7732959,75.226221,MINING,,,,,quarry,,
way_1081227925,25.7801844,75.2271223,MINING,,,,,quarry,,
way_1081227936,25.3925265,75.1125276,MINING,,,,,quarry,,
way_1081227937,25.3813044,75.0997174,MINING,,,,,quarry,,
way_1081227940,25.4913769,75.1446283,MINING,,,,,quarry,,
way_1081227942,25.5618488,75.2186787,MINING,,,,,quarry,,
way_1081227948,25.5877559,75.2477753,MINING,,,,,quarry,,
way_1081228018,25.6801318,76.1844992,MINING,,,,,quarry,,
way_1081228019,25.7180576,76.1907112,MINING,,,,,quarry,,
way_1082320838,27.9272502,78.6150848,MINING,,,,,quarry,,
way_1082320840,27.9258644,78.6116241,MINING,,,,,quarry,,
way_1082320842,27.9250947,78.6083472,MINING,,,,,quarry,,
way_1082463517,28.0292263,78.5107563,MINING,,,,,quarry,,
way_1082463518,28.0293707,78.5118346,MINING,,,,,quarry,,
way_1082463519,28.0305746,78.5151632,MINING,,,,,quarry,,
way_1082560985,27.8887772,78.4960927,MINING,,,,,quarry,,
way_1082560986,27.8865925,78.5003722,MINING,,,,,quarry,,
way_1082560987,27.8874923,78.4992014,MINING,,,,,quarry,,
way_1082974462,27.8575169,78.4928996,MINING,,,,,quarry,,
way_1082974463,27.8590351,78.4946685,MINING,,,,,quarry,,
way_1082974464,27.8582414,78.498791,MINING,,,,,quarry,,
way_1082974465,27.8562286,78.4989868,MINING,,,,,quarry,,
way_1082974466,27.8562939,78.4970891,MINING,,,,,quarry,,
way_1082974467,27.85641,78.4946409,MINING,,,,,quarry,,
way_1082974468,27.8561587,78.4914619,MINING,,,,,quarry,,
way_1082974469,27.8537588,78.4907525,MINING,,,,,quarry,,
way_1083009671,27.850383,78.4985791,MINING,,,,,quarry,,
way_1083009672,27.8507897,78.4980654,MINING,,,,,quarry,,
way_1083009673,27.8513748,78.4978208,MINING,,,,,quarry,,
way_1083145430,27.8895399,78.582948,MINING,,,,,quarry,,
way_1083145431,27.8894137,78.5844292,MINING,,,,,quarry,,
way_1083145432,27.8882604,78.5844017,MINING,,,,,quarry,,
way_1083145433,27.8853016,78.5846325,MINING,,,,,quarry,,
way_1083406919,23.6473989,84.9976855,MINING,,,,,quarry,,
way_1083521616,27.8245076,78.5446045,MINING,,,,,quarry,,
way_1083521617,27.8261029,78.5410988,MINING,,,,,quarry,,
way_1084374439,27.8709635,78.5516547,MINING,,,,,quarry,,
way_1084374440,27.8698823,78.5492769,MINING,,,,,quarry,,
way_1084959287,27.054659,84.9609513,MINING,,,,,quarry,,
way_1085176038,27.8294427,78.598773,MINING,,,,,quarry,,
way_1085176049,27.8221783,78.5991619,MINING,,,,,quarry,,
way_1085285288,27.8117812,78.611258,MINING,,,,,quarry,,
way_1085285289,27.8105749,78.6118267,MINING,,,,,quarry,,
way_1085397844,27.8131398,78.6259951,MINING,,,,,quarry,,
way_1085688274,27.806738,78.6324917,MINING,,,,,quarry,,
way_1085752779,27.8539129,78.6257104,MINING,,,,,quarry,,
way_1085795142,27.8525315,78.6166352,MINING,,,,,quarry,,
way_1085795144,27.8563033,78.620688,MINING,,,,,quarry,,
way_1086216863,27.8199579,78.7143172,MINING,,,,,quarry,,
way_1086216880,27.8200095,78.7103509,MINING,,,,,quarry,,
way_1086441988,27.8448186,78.7021333,MINING,,,,,quarry,,
way_1086441989,27.8445571,78.7056356,MINING,,,,,quarry,,
way_1086441990,27.8488474,78.7075828,MINING,,,,,quarry,,
way_1086441991,27.8511679,78.7081133,MINING,,,,,quarry,,
way_1086441992,27.8503272,78.7069077,MINING,,,,,quarry,,
way_1087565683,27.7963864,78.5459503,MINING,,,,,quarry,,
way_1087565686,27.7921913,78.5353361,MINING,,,,,quarry,,
way_1087667693,27.797218,78.5988629,MINING,,,,,quarry,,
way_1087667695,27.8035743,78.600263,MINING,,,,,quarry,,
way_1087667696,27.8007486,78.6064241,MINING,,,,,quarry,,
way_1087931709,27.7897592,78.5548599,MINING,,,,,quarry,,
way_1088174768,27.0964106,84.7711999,MINING,,,,,quarry,,
way_1089547570,28.7172426,79.8617166,MINING,,,,,quarry,,
way_1089547575,28.7080635,79.8518273,MINING,,,,,quarry,,
way_1089547576,28.7280815,79.8825386,MINING,,,,,quarry,,
way_1089547577,28.7297021,79.8816186,MINING,,,,,quarry,,
way_1089554966,28.8295875,79.8949157,MINING,,,,,quarry,,
way_1089554967,28.8257191,79.8837456,MINING,,,,,quarry,,
way_1089554968,28.8241999,79.8871037,MINING,,,,,quarry,,
way_1089792115,27.0944513,84.7418042,MINING,,,,,quarry,,
way_1089824226,27.0896373,84.7616806,MINING,,,,,quarry,,
way_1089826382,27.0859693,84.7662036,MINING,,,,,quarry,,
way_1090310472,28.1115814,76.8691063,MINING,,,,,quarry,,
way_1090310473,28.1081463,76.8614888,MINING,,,,,quarry,,
way_1090311725,28.9484431,80.271557,MINING,,,,,quarry,,
way_1090344497,28.9987476,80.1546863,MINING,,,,,quarry,,
way_1091178212,29.1418322,79.4692692,MINING,JP Stone Crushers,,,,quarry,,
way_1091178213,29.1425163,79.473034,MINING,Jai Shri Ram Stone Crusher,,,,quarry,,
way_1091178214,29.1372276,79.4669485,MINING,PNC Infratech Limited Stone Crusher,,,,quarry,,
way_1092258038,27.0929828,84.7369634,MINING,,,,,quarry,,
way_1095002698,27.7836738,78.6625131,MINING,,,,,quarry,,
way_1095002699,27.7820566,78.6621858,MINING,,,,,quarry,,
way_1095002700,27.7812937,78.6601929,MINING,,,,,quarry,,
way_1095002701,27.7794213,78.6571151,MINING,,,,,quarry,,
way_1099371608,27.9711971,78.5160215,MINING,,,,,quarry,,
way_1099371609,27.9715862,78.5152611,MINING,,,,,quarry,,
way_1099371619,27.9717675,78.5227062,MINING,,,,,quarry,,
way_1099371623,27.9811105,78.5304693,MINING,,,,,quarry,,
way_1099371624,27.9813082,78.5283865,MINING,,,,,quarry,,
way_1100996023,29.0975336,79.5139654,MINING,Pal Stone Industries Limited,,,,quarry,,
way_1102356069,27.983922,78.5110675,MINING,,,,,quarry,,
way_1102356070,27.982081,78.5099617,MINING,,,,,quarry,,
way_1106914543,26.3194165,75.3040856,MINING,,,,,quarry,,
way_1107443507,24.5264515,74.7802019,MINING,,,,,quarry,,
way_1107443508,24.5228204,74.771018,MINING,,,,,quarry,,
way_1117803725,29.5401609,79.4082729,MINING,,ston,,,quarry,,
way_1132924512,29.7721536,77.8763616,MINING,,,,,quarry,,
way_1132924513,29.7746122,77.8887856,MINING,,,,,quarry,,
way_1132924514,29.7748822,77.912668,MINING,,,,,quarry,,
way_1132924515,29.7750405,77.9256821,MINING,,,,,quarry,,
way_1132924516,29.7925546,77.9070782,MINING,,,,,quarry,,
way_1144173581,28.9535899,80.0927628,MINING,,,,,quarry,,
way_1144173582,28.9510048,80.0948606,MINING,,,,,quarry,,
way_1144854613,28.9970731,80.1574773,MINING,,,,,quarry,,
way_1144854614,28.9983124,80.1563955,MINING,,,,,quarry,,
way_1144969007,28.9810173,80.1847646,MINING,,,,,quarry,,
way_1145217510,28.9975705,80.15201,MINING,,,,,quarry,,
way_1145292579,29.0032343,80.1991658,MINING,,,,,quarry,,
way_1145292580,29.0004665,80.1976029,MINING,,,,,quarry,,
way_1145292581,29.0007454,80.1997617,MINING,,,,,quarry,,
way_1145292582,29.0010775,80.2014488,MINING,,,,,quarry,,
way_1145292605,29.0243643,80.1299601,MINING,,,,,quarry,,
way_1145292606,29.0236232,80.1311933,MINING,,,,,quarry,,
way_1153894382,28.7027174,80.3153009,MINING,,,,,quarry,,
way_1154143869,28.6893219,80.360347,MINING,,,,,quarry,,
way_1154260511,28.6381081,80.364706,MINING,,,,,quarry,,
way_1154260522,28.6383224,80.3665027,MINING,,,,,quarry,,
way_1154260533,28.6665618,80.3493878,MINING,,,,,quarry,,
way_1154383256,28.6799222,80.3819007,MINING,,,,,quarry,,
way_1154383304,28.6408102,80.3890718,MINING,,,,,quarry,,
way_1154624105,28.6916711,80.3968146,MINING,,,,,quarry,,
way_1154860083,28.6427864,80.4327705,MINING,,,,,quarry,,
way_1155774432,28.6213221,80.4855707,MINING,,,,,quarry,,
way_1155774435,28.6199506,80.485243,MINING,,,,,quarry,,
way_1155848248,28.6563826,80.476562,MINING,,,,,quarry,,
way_1155848249,28.654077,80.472383,MINING,,,,,quarry,,
way_1155848251,28.6551417,80.4737362,MINING,,,,,quarry,,
way_1155848263,28.6428207,80.4779577,MINING,,,,,quarry,,
way_1155887856,28.6172861,80.4879925,MINING,,,,,quarry,,
way_1155902274,28.6622277,80.4718393,MINING,,,,,quarry,,
way_1155902279,28.6595874,80.4688617,MINING,,,,,quarry,,
way_1155902281,28.6568999,80.4708388,MINING,,,,,quarry,,
way_1155902288,28.6606982,80.464552,MINING,,,,,quarry,,
way_1157422421,26.8639915,75.3769195,MINING,,,,,quarry,,
way_1164712808,29.1520019,79.0348828,MINING,,,,,quarry,,
way_1164712809,29.149696,79.0437448,MINING,,,,,quarry,,
way_1164712810,29.1196803,79.023993,MINING,,,,,quarry,,
way_1164712811,29.1318913,79.0262782,MINING,,,,,quarry,,
way_1164712812,29.1696904,79.0443241,MINING,,,,,quarry,,
way_1164818059,28.3987574,77.2200304,MINING,,,,,quarry,,
way_1164818060,28.4010459,77.2026443,MINING,,,,,quarry,,
way_1164818061,28.4025087,77.2013462,MINING,,,,,quarry,,
way_1164818062,28.4036506,77.2250461,MINING,,,,,quarry,,
way_1164818063,28.4041839,77.2379797,MINING,,,,,quarry,,
way_1164818064,28.3995076,77.2362256,MINING,,,,,quarry,,
way_1164818065,28.3948737,77.2371161,MINING,,,,,quarry,,
way_1164818066,28.3988847,77.2440576,MINING,,,,,quarry,,
way_1164818067,28.3899185,77.1929722,MINING,,,,,quarry,,
way_1164818068,28.3882381,77.2056913,MINING,,,,,quarry,,
way_1164818069,28.3836039,77.2092855,MINING,,,,,quarry,,
way_1164818070,28.3812065,77.2044629,MINING,,,,,quarry,,
way_1164818071,28.3914286,77.2317623,MINING,,,,,quarry,,
way_1164818072,28.3849159,77.2264194,MINING,,,,,quarry,,
way_1164818073,28.384293,77.2163021,MINING,,,,,quarry,,
way_1164896523,28.3756465,77.1891903,MINING,,,,,quarry,,
way_1164896524,28.3718658,77.1885305,MINING,,,,,quarry,,
way_1164896525,28.3947132,77.2011744,MINING,,,,,quarry,,
way_1164896526,28.3962893,77.2048062,MINING,,,,,quarry,,
way_1164896527,28.3997294,77.2048813,MINING,,,,,quarry,,
way_1176856915,27.5500195,83.5561156,MINING,,,,,quarry,,
way_1190584296,29.1759942,79.5276846,MINING,Uttarakhand Stone Crusher,,,,quarry,,
way_1190584297,29.1603522,79.5319687,MINING,,,,,quarry,,
way_1190584298,29.1357022,79.5335359,MINING,,,,,quarry,,
way_1190584300,29.1374473,79.5277939,MINING,,,,,quarry,,
way_1190967373,29.0936843,79.5416652,MINING,Sagar Stone Crusher,,,,quarry,,
way_1191179395,29.0720502,79.5235681,MINING,Stone Crusher,,,,quarry,,
way_1191371478,28.985582,79.5110804,MINING,,,,,quarry,,
way_1195312782,29.6614266,75.929325,MINING,,,,,quarry,,
way_1198093574,27.8187148,77.0438253,MINING,,,,,quarry,,
way_1214388221,28.2478874,76.0128164,MINING,,,,,quarry,,
way_1214388222,28.2397969,76.0192537,MINING,,,,,quarry,,
way_1214388223,28.2347779,76.0131168,MINING,,,,,quarry,,
way_1214874684,27.8945046,75.7884549,MINING,,,,,quarry,,
way_1214874695,27.8666231,75.8389154,MINING,,,,,quarry,,
way_1214874699,28.0326486,75.9562004,MINING,,,,,quarry,,
way_1214874701,28.0020841,75.9188318,MINING,,,,,quarry,,
way_1214874702,28.0035051,75.9428644,MINING,,,,,quarry,,
way_1215102439,26.4755238,76.7941493,MINING,,,,,quarry,,
way_1215102440,26.4424152,76.7580253,MINING,,,,,quarry,,
way_1215102441,26.4233113,76.7625582,MINING,,,,,quarry,,
way_1215217054,26.5591075,76.2362015,MINING,,,,,quarry,,
way_1215219676,26.5939861,76.3035679,MINING,,,,,quarry,,
way_1215230441,25.9236886,75.7850646,MINING,,,,,quarry,,
way_1215231987,26.0793247,75.9860265,MINING,,,,,quarry,,
way_1215942355,23.9675484,79.1417634,MINING,,,,,quarry,,
way_1215942379,23.9717736,79.1938358,MINING,,,,,quarry,,
way_1215942380,23.9640188,79.1648626,MINING,,,,,quarry,,
way_1215943723,24.0070708,79.4065725,MINING,,,,,quarry,,
way_1215966815,25.0684621,79.5141775,MINING,,,,,quarry,,
way_1215966821,25.0504869,79.4951337,MINING,,,,,quarry,,
way_1215966823,25.0335056,79.5048594,MINING,,,,,quarry,,
way_1215966827,25.1113506,79.420225,MINING,,,,,quarry,,
way_1215966831,24.884957,79.6293515,MINING,,,,,quarry,,
way_1215999722,24.8732287,79.2008472,MINING,,,,,quarry,,
way_1216004615,24.5759338,79.012422,MINING,,,,,quarry,,
way_1216395711,28.4362843,81.8344544,MINING,Crusher Industry,,,,quarry,,
way_1218204983,30.7396653,81.6460667,MINING,,,,,quarry,,
way_1218204984,30.7395224,81.6493639,MINING,,,,,quarry,,
way_1224759908,28.0207964,84.0833823,MINING,Crusher,,,,quarry,,Private
way_1226410844,24.2154515,74.9389243,MINING,,,,,quarry,,
way_1230398429,25.1309875,81.9893896,MINING,,,,,quarry,,
way_1232452635,27.5852547,83.0219718,MINING,,,,,quarry,,
way_1232452638,27.5835281,83.0259556,MINING,,,,,quarry,,
way_1236043005,23.7292263,81.0578245,MINING,,,,,quarry,,
way_1238452893,30.1181298,78.6224905,MINING,,,,,quarry,,
way_1240364289,27.3759404,74.5328057,MINING,,,,,quarry,,
way_1242653866,29.9683631,78.7025041,MINING,,,,,quarry,,
way_1243398303,25.3310902,74.5405196,MINING,,,,,quarry,,
way_1243398310,25.3823492,74.6860456,MINING,,,,,quarry,,
way_1243398317,25.1682514,74.6056223,MINING,,,,,quarry,,
way_1243398323,25.2242862,74.6886313,MINING,,,,,quarry,,
way_1243398324,25.2189189,74.6732354,MINING,,,,,quarry,,
way_1244585555,25.7103343,74.5385563,MINING,,,,,quarry,,
way_1244585556,25.7084686,74.5420647,MINING,,,,,quarry,,
way_1245613234,25.8977017,77.7319456,MINING,,,,,quarry,,
way_1245639245,25.410645,78.7630697,MINING,,,,,quarry,,
way_1245639246,25.3998866,78.7546722,MINING,,,,,quarry,,
way_1245639258,25.4794722,78.9104754,MINING,,,,,quarry,,
way_1253079181,30.080504,78.4383484,MINING,,,,,quarry,,
way_1269172571,30.8528987,76.857731,MINING,,,,,quarry,,
way_1269172574,30.8654946,76.9054556,MINING,,,,,quarry,,
way_1269172579,30.8620973,76.9058767,MINING,,,,,quarry,,
way_1269172580,30.8612753,76.9072137,MINING,,,,,quarry,,
way_1269172597,30.8594611,76.9082693,MINING,,,,,quarry,,
way_1269172598,30.8610002,76.9098544,MINING,,,,,quarry,,
way_1269172599,30.8621019,76.9092428,MINING,,,,,quarry,,
way_1269172600,30.8426963,76.9009856,MINING,,,,,quarry,,
way_1269172601,30.8449427,76.8975478,MINING,,,,,quarry,,
way_1269172602,30.8438523,76.8969946,MINING,,,,,quarry,,
way_1269172603,30.8427056,76.8984691,MINING,,,,,quarry,,
way_1269172604,30.8412743,76.8957903,MINING,,,,,quarry,,
way_1269172605,30.8401458,76.8967358,MINING,,,,,quarry,,
way_1269172606,30.8397658,76.8990142,MINING,,,,,quarry,,
way_1269172607,30.8376275,76.8974859,MINING,,,,,quarry,,
way_1269172608,30.8384693,76.8972373,MINING,,,,,quarry,,
way_1269172609,30.8362215,76.8974532,MINING,,,,,quarry,,
way_1269172610,30.8347694,76.8967652,MINING,,,,,quarry,,
way_1269172611,30.8349537,76.8911125,MINING,,,,,quarry,,
way_1269172612,30.8352968,76.892243,MINING,,,,,quarry,,
way_1269172613,30.8366856,76.894716,MINING,,,,,quarry,,
way_1269172614,30.8406697,76.8935962,MINING,,,,,quarry,,
way_1269172670,30.8455415,76.8998149,MINING,,,,,quarry,,
way_1269172675,30.8439755,76.8932515,MINING,,,,,quarry,,
way_1269172676,30.849371,76.8970763,MINING,,,,,quarry,,
way_1269172677,30.8479686,76.8950808,MINING,,,,,quarry,,
way_1269172678,30.8512431,76.8930047,MINING,,,,,quarry,,
way_1269172679,30.8497555,76.8896922,MINING,,,,,quarry,,
way_1269172680,30.8469231,76.888901,MINING,,,,,quarry,,
way_1269172681,30.8451592,76.8863958,MINING,,,,,quarry,,
way_1269172682,30.8446572,76.882115,MINING,,,,,quarry,,
way_1269172683,30.8451431,76.8835822,MINING,,,,,quarry,,
way_1269172684,30.8464143,76.8806881,MINING,,,,,quarry,,
way_1269172685,30.8464051,76.8762919,MINING,,,,,quarry,,
way_1269172686,30.8448264,76.8795159,MINING,,,,,quarry,,
way_1269172687,30.8395148,76.870495,MINING,,,,,quarry,,
way_1269172688,30.8417579,76.8701859,MINING,,,,,quarry,,
way_1269172689,30.840869,76.8757877,MINING,,,,,quarry,,
way_1269172690,30.8401194,76.8741582,MINING,,,,,quarry,,
way_1269172691,30.8352531,76.8802442,MINING,,,,,quarry,,
way_1269172702,30.8341327,76.8892685,MINING,,,,,quarry,,
way_1269172703,30.8302093,76.8797493,MINING,,,,,quarry,,
way_1269172704,30.8282193,76.8878657,MINING,,,,,quarry,,
way_1269172705,30.8283218,76.8833422,MINING,,,,,quarry,,
way_1269172706,30.8292466,76.8823738,MINING,,,,,quarry,,
way_1269172707,30.8320058,76.8864521,MINING,,,,,quarry,,
way_1269172708,30.83045,76.886019,MINING,,,,,quarry,,
way_1269172709,30.8312722,76.8882104,MINING,,,,,quarry,,
way_1269172710,30.8304856,76.8879515,MINING,,,,,quarry,,
way_1269172711,30.8304867,76.8887052,MINING,,,,,quarry,,
way_1269172712,30.8313055,76.8906807,MINING,,,,,quarry,,
way_1269172713,30.8322326,76.89735,MINING,,,,,quarry,,
way_1269172714,30.8327669,76.893151,MINING,,,,,quarry,,
way_1269172715,30.8346554,76.8773809,MINING,,,,,quarry,,
way_1269172716,30.8172369,76.8923731,MINING,,,,,quarry,,
way_1269172729,30.8307206,76.8818669,MINING,,,,,quarry,,
way_1269172730,30.81461,76.8971702,MINING,,,,,quarry,,
way_1269190752,30.8615033,76.8619635,MINING,,,,,quarry,,
way_1269190753,30.858266,76.8616739,MINING,,,,,quarry,,
way_1269190754,30.8577053,76.8596891,MINING,,,,,quarry,,
way_1269190755,30.8603958,76.8606694,MINING,,,,,quarry,,
way_1269190775,30.8608747,76.8576049,MINING,,,,,quarry,,
way_1269190776,30.8629497,76.8820922,MINING,,,,,quarry,,
way_1269190792,30.8615632,76.8803434,MINING,,,,,quarry,,
way_1269190793,30.8613824,76.883078,MINING,,,,,quarry,,
way_1269190794,30.8487441,76.875384,MINING,,,,,quarry,,
way_1269190795,30.8495283,76.8758601,MINING,,,,,quarry,,
way_1269190796,30.8509748,76.8748221,MINING,,,,,quarry,,
way_1269190797,30.8503761,76.8728104,MINING,,,,,quarry,,
way_1269190798,30.8525775,76.8752935,MINING,,,,,quarry,,
way_1269190799,30.8526252,76.8733187,MINING,,,,,quarry,,
way_1269190800,30.8537896,76.8767168,MINING,,,,,quarry,,
way_1269190801,30.8513835,76.879406,MINING,,,,,quarry,,
way_1269190802,30.8503531,76.8783692,MINING,,,,,quarry,,
way_1269190803,30.8508724,76.8810046,MINING,,,,,quarry,,
way_1269190805,30.8492352,76.880723,MINING,,,,,quarry,,
way_1269190806,30.8494458,76.8833408,MINING,,,,,quarry,,
way_1269190807,30.8528388,76.8841924,MINING,,,,,quarry,,
way_1269190808,30.8525073,76.8810019,MINING,,,,,quarry,,
way_1269190809,30.8545531,76.8821345,MINING,,,,,quarry,,
way_1269190810,30.8541801,76.879705,MINING,,,,,quarry,,
way_1269190811,30.8561269,76.8779885,MINING,,,,,quarry,,
way_1269190812,30.8548524,76.8851365,MINING,,,,,quarry,,
way_1269190813,30.8573923,76.8823872,MINING,,,,,quarry,,
way_1269199566,30.9718253,76.7897598,MINING,,,,,quarry,,
way_1269199567,30.9725647,76.8007301,MINING,,,,,quarry,,
way_1269199568,30.971248,76.8006714,MINING,,,,,quarry,,
way_1269199569,30.969706,76.7995405,MINING,,,,,quarry,,
way_1269199570,30.9706318,76.7974511,MINING,,,,,quarry,,
way_1269199575,30.9709249,76.7943437,MINING,,,,,quarry,,
way_1269199576,30.9800467,76.7859645,MINING,,,,,quarry,,
way_1269199577,30.9807366,76.784264,MINING,,,,,quarry,,
way_1269199578,30.981704,76.7823583,MINING,,,,,quarry,,
way_1269199579,30.9684522,76.7703592,MINING,,,,,quarry,,
way_1269199580,30.9688896,76.7677575,MINING,,,,,quarry,,
way_1269199581,30.9699361,76.7650098,MINING,,,,,quarry,,
way_1269199583,30.9583695,76.7786998,MINING,,,,,quarry,,
way_1269199584,30.9597933,76.7747314,MINING,,,,,quarry,,
way_1269199585,30.9581602,76.774364,MINING,,,,,quarry,,
way_1269199587,30.9479853,76.7802367,MINING,,,,,quarry,,
way_1269199588,30.9458458,76.7928873,MINING,,,,,quarry,,
way_1269199606,30.8818028,76.861631,MINING,,,,,quarry,,
way_1269199607,30.8793823,76.8597051,MINING,,,,,quarry,,
way_1269199609,30.8775435,76.8652949,MINING,,,,,quarry,,
way_1269199610,30.8775442,76.8646847,MINING,,,,,quarry,,
way_1269199611,30.8761618,76.8648885,MINING,,,,,quarry,,
way_1270235295,29.9077537,77.9390725,MINING,,,,,quarry,,
way_1270235296,29.9148169,77.9317922,MINING,,,,,quarry,,
way_1270235297,29.9119328,77.9302686,MINING,,,,,quarry,,
way_1270453902,29.9241641,77.585244,MINING,,,,,quarry,,
way_1270456336,29.9400592,77.5877452,MINING,,,,,quarry,,
way_1270456337,29.9408715,77.5869767,MINING,,,,,quarry,,
way_1270456338,29.9406264,77.5882266,MINING,,,,,quarry,,
way_1270456339,29.9045905,77.6498799,MINING,,,,,quarry,,
way_1270597809,28.2939836,80.3041394,MINING,,,,,quarry,,
way_1270597810,28.2920599,80.3061788,MINING,,,,,quarry,,
way_1270597829,28.2703102,80.3413439,MINING,,,,,quarry,,
way_1270597830,28.2727079,80.3368311,MINING,,,,,quarry,,
way_1270597831,28.2653587,80.3453417,MINING,,,,,quarry,,
way_1270597832,28.2767519,80.3463435,MINING,,,,,quarry,,
way_1270597833,28.2713319,80.3471402,MINING,,,,,quarry,,
way_1270597834,28.2740425,80.3438513,MINING,,,,,quarry,,
way_1270597840,28.3002905,80.3468451,MINING,,,,,quarry,,
way_1270638560,27.6394337,81.6580407,MINING,,,,,quarry,,
way_1270643138,28.3752686,80.2994169,MINING,,,,,quarry,,
way_1271515244,26.7243385,83.0247002,MINING,,,,,quarry,,
