latitude,longitude,site_name,site_type,category,source,osm_id,osm_type
28.1882942,83.9886833,,wood,FOREST,OpenStreetMap,25645086,way
28.2121841,84.0072147,Bhadrakali mandir,forest,FOREST,OpenStreetMap,25645089,way
27.0792548,83.2528483,,wood,FOREST,OpenStreetMap,25990691,way
25.3617941,82.9646997,,wood,FOREST,OpenStreetMap,26780763,way
25.3674212,82.9619067,,wood,FOREST,OpenStreetMap,26780784,way
25.3325539,83.0444596,,wood,FOREST,OpenStreetMap,26809589,way
25.3342264,83.0432023,,wood,FOREST,OpenStreetMap,26809597,way
25.3306824,83.0460733,,wood,FOREST,OpenStreetMap,26809604,way
25.3339898,83.0479186,,wood,FOREST,OpenStreetMap,26809607,way
25.3427633,83.0523862,,wood,FOREST,OpenStreetMap,26809633,way
25.3342649,82.9217714,,wood,FOREST,OpenStreetMap,26978804,way
25.4190538,82.8736593,,wood,FOREST,OpenStreetMap,28353747,way
25.3321641,83.0408357,,wood,FOREST,OpenStreetMap,28729182,way
25.3306336,83.0388318,,wood,FOREST,OpenStreetMap,28729200,way
25.2589609,82.8345285,,wood,FOREST,OpenStreetMap,28731152,way
25.3100346,82.9167543,,wood,FOREST,OpenStreetMap,28731602,way
25.2705119,82.8409132,,wood,FOREST,OpenStreetMap,28732643,way
25.4835529,81.9865141,,wood,FOREST,OpenStreetMap,28766628,way
25.4802251,81.9859004,,wood,FOREST,OpenStreetMap,28766631,way
25.4838745,81.9960499,,wood,FOREST,OpenStreetMap,28766644,way
25.4865282,81.9917798,,wood,FOREST,OpenStreetMap,28766646,way
25.4878298,81.9903937,,wood,FOREST,OpenStreetMap,28766649,way
25.4791927,81.977001,,wood,FOREST,OpenStreetMap,28766733,way
25.4795975,81.9757427,,wood,FOREST,OpenStreetMap,28766735,way
25.4906886,81.9912875,,wood,FOREST,OpenStreetMap,28767089,way
25.4831694,81.9926253,,wood,FOREST,OpenStreetMap,28767261,way
25.4920793,81.9845572,,wood,FOREST,OpenStreetMap,28767353,way
25.4866714,81.9962902,,wood,FOREST,OpenStreetMap,28767375,way
25.4883373,81.9971528,,wood,FOREST,OpenStreetMap,28767399,way
25.4866095,81.9996162,,wood,FOREST,OpenStreetMap,28767441,way
25.4861136,82.0037746,,wood,FOREST,OpenStreetMap,28767448,way
25.4940781,81.997921,,wood,FOREST,OpenStreetMap,28767456,way
25.4961544,81.9961186,,wood,FOREST,OpenStreetMap,28767461,way
25.4969098,81.9979467,,wood,FOREST,OpenStreetMap,28767464,way
25.4931098,82.0062552,,wood,FOREST,OpenStreetMap,28767584,way
25.4856759,81.9933162,,wood,FOREST,OpenStreetMap,28767624,way
25.4843161,81.9886899,,wood,FOREST,OpenStreetMap,28767638,way
25.4819259,81.9853811,,wood,FOREST,OpenStreetMap,28767640,way
25.4919941,81.9796777,,wood,FOREST,OpenStreetMap,28767646,way
25.4906537,81.9781413,,wood,FOREST,OpenStreetMap,28767657,way
25.479427,81.9691591,,wood,FOREST,OpenStreetMap,28767666,way
25.4810813,81.9657302,,wood,FOREST,OpenStreetMap,28767672,way
25.4834406,81.9589109,,wood,FOREST,OpenStreetMap,28767674,way
25.4397972,81.8550815,,wood,FOREST,OpenStreetMap,28792441,way
27.6563105,84.1498656,,forest,FOREST,OpenStreetMap,30499350,way
27.6924191,84.1476604,,wood,FOREST,OpenStreetMap,30499366,way
27.6820958,84.1072674,,forest,FOREST,OpenStreetMap,30499400,way
30.7444475,76.8232032,,wood,FOREST,OpenStreetMap,31277515,way
28.4591892,77.1169293,,military,FOREST,OpenStreetMap,35261953,way
28.4586992,77.1246065,,military,FOREST,OpenStreetMap,35262006,way
28.5679139,77.2966893,,wood,FOREST,OpenStreetMap,37239469,way
28.5686295,77.298362,,wood,FOREST,OpenStreetMap,37239479,way
28.1593553,82.2905239,,forest,FOREST,OpenStreetMap,42486443,way
30.2911706,76.3996365,Bir Motibagh WLS,wood,FOREST,OpenStreetMap,43745290,way
27.1793558,78.0389904,,forest,FOREST,OpenStreetMap,59221593,way
26.1543232,78.2176049,,wood,FOREST,OpenStreetMap,59388888,way
27.1715228,78.0370464,,wood,FOREST,OpenStreetMap,59423087,way
27.1798699,78.0440896,,wood,FOREST,OpenStreetMap,59449555,way
27.1762623,78.0562885,,wood,FOREST,OpenStreetMap,59489259,way
29.3951495,79.4612843,,wood,FOREST,OpenStreetMap,60140054,way
24.3809388,78.420782,,wood,FOREST,OpenStreetMap,66679143,way
28.5980742,77.3606442,,wood,FOREST,OpenStreetMap,70705836,way
23.9019997,81.6263176,,wood,FOREST,OpenStreetMap,71892437,way
23.6081855,84.9157118,,wood,FOREST,OpenStreetMap,71892446,way
24.7763255,82.122001,,wood,FOREST,OpenStreetMap,71893481,way
24.0680499,81.2373549,,wood,FOREST,OpenStreetMap,71893488,way
23.9424388,82.8446912,,wood,FOREST,OpenStreetMap,71893501,way
23.6148808,81.6451012,,wood,FOREST,OpenStreetMap,71893519,way
28.516928,77.2717216,,wood,FOREST,OpenStreetMap,72027111,way
28.6133434,77.3047317,,wood,FOREST,OpenStreetMap,76963144,way
25.173049,80.7261166,,wood,FOREST,OpenStreetMap,76979088,way
23.8153643,79.7315376,,wood,FOREST,OpenStreetMap,77086686,way
23.8123942,79.6363076,,wood,FOREST,OpenStreetMap,77086692,way
24.2511622,81.1654731,,wood,FOREST,OpenStreetMap,77087864,way
24.1462406,81.1396122,,wood,FOREST,OpenStreetMap,77087866,way
24.3155206,81.580049,,wood,FOREST,OpenStreetMap,77160878,way
24.4637938,81.8264214,,wood,FOREST,OpenStreetMap,77160882,way
24.3182691,81.6156108,,wood,FOREST,OpenStreetMap,77160891,way
24.5025866,82.218964,,wood,FOREST,OpenStreetMap,77160896,way
24.4690849,82.2184823,,wood,FOREST,OpenStreetMap,77160903,way
24.516492,82.2499399,,wood,FOREST,OpenStreetMap,77160904,way
24.4305442,81.6840703,,wood,FOREST,OpenStreetMap,77160906,way
24.2369145,81.3422546,,wood,FOREST,OpenStreetMap,77160912,way
23.5016429,80.1827281,,wood,FOREST,OpenStreetMap,77337119,way
28.7249934,80.0901691,Pilibhit WLS,wood,FOREST,OpenStreetMap,78341507,way
28.7282938,77.1065176,,forest,FOREST,OpenStreetMap,78563284,way
27.9683214,81.6648924,,forest,FOREST,OpenStreetMap,79422531,way
27.8788301,81.8428043,,wood,FOREST,OpenStreetMap,79479818,way
28.0420715,81.5132026,,wood,FOREST,OpenStreetMap,79479820,way
27.8370041,81.7107146,,wood,FOREST,OpenStreetMap,79479821,way
28.1293189,81.2519406,Katarniaghat WLS,forest,FOREST,OpenStreetMap,79479822,way
28.3633838,81.1103667,,forest,FOREST,OpenStreetMap,79479823,way
27.7957574,81.7221222,,wood,FOREST,OpenStreetMap,79479825,way
28.414397,79.9793403,Bishanpur Reserved Forest,wood,FOREST,OpenStreetMap,79498576,way
28.4051708,80.1436072,,wood,FOREST,OpenStreetMap,79498583,way
28.5469057,77.2612653,Hansraj Sethi Park,wood,FOREST,OpenStreetMap,80511826,way
28.5532584,77.1918335,,wood,FOREST,OpenStreetMap,80515451,way
28.4504654,77.1221451,,forest,FOREST,OpenStreetMap,81512350,way
27.622651,76.9871741,,wood,FOREST,OpenStreetMap,81512576,way
26.9230812,75.8680336,,wood,FOREST,OpenStreetMap,91603549,way
26.4694236,74.6680523,,wood,FOREST,OpenStreetMap,92002200,way
26.5012734,74.6568765,,wood,FOREST,OpenStreetMap,92002211,way
26.4457716,74.6838808,,wood,FOREST,OpenStreetMap,92002229,way
26.0737127,83.7282492,,wood,FOREST,OpenStreetMap,94500087,way
26.0713642,83.7293653,,wood,FOREST,OpenStreetMap,94500094,way
26.0759988,83.7051105,,wood,FOREST,OpenStreetMap,95392748,way
26.0809669,83.6933218,,wood,FOREST,OpenStreetMap,95459934,way
26.059618,83.7298793,,wood,FOREST,OpenStreetMap,95460001,way
29.9796597,76.4133692,,wood,FOREST,OpenStreetMap,98860995,way
25.3352024,78.6336362,,wood,FOREST,OpenStreetMap,99688097,way
28.6971355,77.2268606,,wood,FOREST,OpenStreetMap,102560233,way
25.3771342,83.0279767,,wood,FOREST,OpenStreetMap,103183823,way
25.3807276,83.0287901,,wood,FOREST,OpenStreetMap,103256288,way
30.046338,78.2642455,,wood,FOREST,OpenStreetMap,104669109,way
30.0421644,78.2503304,,wood,FOREST,OpenStreetMap,104669111,way
30.0430374,78.2569448,,wood,FOREST,OpenStreetMap,104669115,way
29.9988484,78.2390603,,wood,FOREST,OpenStreetMap,104670199,way
30.0141766,78.2342795,,wood,FOREST,OpenStreetMap,104670219,way
30.0394085,78.268395,,wood,FOREST,OpenStreetMap,104671220,way
30.0957601,78.2952839,,wood,FOREST,OpenStreetMap,104675196,way
30.0460796,78.3108196,,wood,FOREST,OpenStreetMap,104676052,way
30.3782128,78.103409,,wood,FOREST,OpenStreetMap,105578987,way
30.3643175,78.1021009,,wood,FOREST,OpenStreetMap,106059595,way
30.0872714,78.2046794,,wood,FOREST,OpenStreetMap,112882567,way
28.9275488,80.0469085,,wood,FOREST,OpenStreetMap,112882569,way
27.6885811,84.3984951,,forest,FOREST,OpenStreetMap,119773452,way
27.7088386,84.4282857,,wood,FOREST,OpenStreetMap,119773463,way
27.6866003,84.3998721,,forest,FOREST,OpenStreetMap,119773470,way
27.6837192,84.3893639,,wood,FOREST,OpenStreetMap,119773478,way
27.6926621,84.4088541,Nagar Ban,forest,FOREST,OpenStreetMap,119773479,way
27.6794516,84.3812784,Nagar Ban-Sisoo Forest,forest,FOREST,OpenStreetMap,119773482,way
26.9597261,80.9776436,,wood,FOREST,OpenStreetMap,120018644,way
26.9258452,81.0008261,Kukrail Forest,wood,FOREST,OpenStreetMap,120018646,way
28.4954881,77.0746951,,wood,FOREST,OpenStreetMap,120117041,way
28.4942093,77.07549,,wood,FOREST,OpenStreetMap,120117043,way
28.4969008,77.076543,,wood,FOREST,OpenStreetMap,120117044,way
28.4971888,77.071522,,wood,FOREST,OpenStreetMap,120117714,way
28.2399034,83.981342,,forest,FOREST,OpenStreetMap,120450414,way
28.2613814,83.9382892,,wood,FOREST,OpenStreetMap,120450416,way
28.2418392,83.9815647,,forest,FOREST,OpenStreetMap,120450418,way
28.2098155,83.9917551,Santiban Batika,forest,FOREST,OpenStreetMap,120497613,way
28.21403,83.9606737,Dihiko Paton,forest,FOREST,OpenStreetMap,120511591,way
28.2161506,83.9802797,,forest,FOREST,OpenStreetMap,120725723,way
28.2702734,83.9743571,"Hadeban Upabhokta Samiti , Lamachaur -19",wood,FOREST,OpenStreetMap,120750883,way
28.2611875,83.977351,,forest,FOREST,OpenStreetMap,120750893,way
28.2594242,83.9826063,,wood,FOREST,OpenStreetMap,120751090,way
25.1715845,76.826686,,wood,FOREST,OpenStreetMap,122070432,way
26.6670099,78.9513751,,wood,FOREST,OpenStreetMap,122070436,way
26.5805992,77.8674995,,wood,FOREST,OpenStreetMap,122070456,way
28.1770052,84.0709126,,wood,FOREST,OpenStreetMap,124892984,way
28.189188,84.0620533,,wood,FOREST,OpenStreetMap,124895760,way
28.1976388,84.0576089,,wood,FOREST,OpenStreetMap,124896175,way
28.1979894,84.0546364,,wood,FOREST,OpenStreetMap,124901526,way
28.202254,84.0596398,,wood,FOREST,OpenStreetMap,124901757,way
28.2052888,84.0628445,,wood,FOREST,OpenStreetMap,124901758,way
28.2076182,84.0569919,,wood,FOREST,OpenStreetMap,124902651,way
28.216464,84.0532726,,wood,FOREST,OpenStreetMap,124967053,way
28.2186523,84.0089563,,wood,FOREST,OpenStreetMap,124967644,way
28.1374244,83.9730549,,wood,FOREST,OpenStreetMap,124970240,way
30.3655545,76.1676791,Bir Mehaswala WLS,forest,FOREST,OpenStreetMap,125023407,way
28.0601892,83.9748029,,wood,FOREST,OpenStreetMap,125093043,way
28.0468685,83.9690582,,wood,FOREST,OpenStreetMap,125094362,way
28.0411062,83.957718,,wood,FOREST,OpenStreetMap,125094365,way
24.1993436,83.0013617,,wood,FOREST,OpenStreetMap,126403375,way
28.4954331,77.0735334,,wood,FOREST,OpenStreetMap,127221102,way
30.786354,74.6268792,Bir Ghugiana State Forest,wood,FOREST,OpenStreetMap,129540555,way
25.280295,77.4450585,,wood,FOREST,OpenStreetMap,129555009,way
24.864378,77.2804463,,wood,FOREST,OpenStreetMap,129555010,way
30.727136,76.8165245,,wood,FOREST,OpenStreetMap,129586168,way
30.7524433,76.8093055,,forest,FOREST,OpenStreetMap,129875765,way
28.1920883,84.0449636,,forest,FOREST,OpenStreetMap,130664843,way
26.9933664,83.4998703,,forest,FOREST,OpenStreetMap,131330234,way
26.9472971,83.4099198,,forest,FOREST,OpenStreetMap,131330248,way
27.1720189,83.4652105,,wood,FOREST,OpenStreetMap,131330253,way
25.3391761,76.6253439,Ramgarh crater,wood,FOREST,OpenStreetMap,132219186,way
27.7577871,76.3146731,,wood,FOREST,OpenStreetMap,132534244,way
26.8894696,74.8253488,,wood,FOREST,OpenStreetMap,132534249,way
27.8829491,76.1993173,,wood,FOREST,OpenStreetMap,132534255,way
26.8556323,74.8884354,,wood,FOREST,OpenStreetMap,132534281,way
30.3977533,77.9804098,,forest,FOREST,OpenStreetMap,132610154,way
27.2860618,83.7703114,,wood,FOREST,OpenStreetMap,133737466,way
29.0360008,80.1148216,,forest,FOREST,OpenStreetMap,133875715,way
29.016632,80.1123228,,forest,FOREST,OpenStreetMap,133875717,way
28.8375842,80.3161296,,wood,FOREST,OpenStreetMap,133875719,way
23.7817524,84.9837052,,wood,FOREST,OpenStreetMap,134520146,way
28.8751278,80.1801433,,wood,FOREST,OpenStreetMap,136050213,way
27.5229584,77.2025853,,wood,FOREST,OpenStreetMap,136152709,way
27.6179093,77.3237653,,wood,FOREST,OpenStreetMap,136152711,way
24.548431,76.9639266,,wood,FOREST,OpenStreetMap,136282618,way
25.0368249,76.2746591,,wood,FOREST,OpenStreetMap,136284840,way
24.1240181,82.4408754,,wood,FOREST,OpenStreetMap,136517294,way
30.4900297,77.6575839,,wood,FOREST,OpenStreetMap,138894593,way
23.811018,74.6032566,,wood,FOREST,OpenStreetMap,139084842,way
24.5445744,76.1803948,,wood,FOREST,OpenStreetMap,139084856,way
28.5057261,77.0781735,,wood,FOREST,OpenStreetMap,143009528,way
28.503458,77.0797423,,wood,FOREST,OpenStreetMap,143009540,way
28.3255348,77.2173266,,wood,FOREST,OpenStreetMap,143621707,way
28.3448149,77.2315597,,wood,FOREST,OpenStreetMap,143754267,way
28.2414492,77.2656652,,wood,FOREST,OpenStreetMap,143947209,way
28.3297943,77.1273875,,wood,FOREST,OpenStreetMap,144003933,way
28.3549086,77.126976,,wood,FOREST,OpenStreetMap,144003934,way
28.3392583,77.1596384,,wood,FOREST,OpenStreetMap,144003948,way
28.3625933,77.1308839,,wood,FOREST,OpenStreetMap,144003949,way
28.3572294,77.1271241,,wood,FOREST,OpenStreetMap,144003951,way
28.3379018,77.1344246,,wood,FOREST,OpenStreetMap,144003956,way
28.3363561,77.1615034,,wood,FOREST,OpenStreetMap,144003959,way
28.3271732,77.1283564,,wood,FOREST,OpenStreetMap,144003961,way
28.337803,77.1632328,,wood,FOREST,OpenStreetMap,144003969,way
28.3465025,77.1130878,,wood,FOREST,OpenStreetMap,144003972,way
28.340227,77.126787,,wood,FOREST,OpenStreetMap,144003994,way
28.3388611,77.1314567,,wood,FOREST,OpenStreetMap,144003996,way
28.3439214,77.1081611,,wood,FOREST,OpenStreetMap,144003997,way
28.3559502,77.140994,,wood,FOREST,OpenStreetMap,144004004,way
28.3626789,77.1330498,,wood,FOREST,OpenStreetMap,144004006,way
28.3429081,77.1301412,,wood,FOREST,OpenStreetMap,144004008,way
28.3372756,77.1607237,,wood,FOREST,OpenStreetMap,144004014,way
28.3344999,77.133989,,wood,FOREST,OpenStreetMap,144004021,way
28.3368996,77.1628864,,wood,FOREST,OpenStreetMap,144004025,way
28.3317968,77.1320213,,wood,FOREST,OpenStreetMap,144004028,way
28.3430166,77.1288609,,wood,FOREST,OpenStreetMap,144004050,way
28.3313386,77.1258762,,wood,FOREST,OpenStreetMap,144004051,way
28.345131,77.1388737,,wood,FOREST,OpenStreetMap,144004055,way
28.3361436,77.1596,,wood,FOREST,OpenStreetMap,144004083,way
28.3378503,77.1601984,,wood,FOREST,OpenStreetMap,144004090,way
28.3516891,77.1280553,,wood,FOREST,OpenStreetMap,144004107,way
28.3405616,77.1614247,,wood,FOREST,OpenStreetMap,144004112,way
28.3250422,77.1661331,,wood,FOREST,OpenStreetMap,144006987,way
28.3246761,77.1475481,,wood,FOREST,OpenStreetMap,144006990,way
28.3132751,77.1289019,,wood,FOREST,OpenStreetMap,144006995,way
28.3242663,77.1289854,,wood,FOREST,OpenStreetMap,144006996,way
28.3243408,77.1292248,,wood,FOREST,OpenStreetMap,144007001,way
28.3245355,77.1658481,,wood,FOREST,OpenStreetMap,144007004,way
28.3200235,77.1328937,,wood,FOREST,OpenStreetMap,144007006,way
28.3183168,77.1434869,,wood,FOREST,OpenStreetMap,144007014,way
28.3089164,77.1275075,,wood,FOREST,OpenStreetMap,144007034,way
28.3103402,77.135674,,wood,FOREST,OpenStreetMap,144007037,way
28.3118953,77.1336603,,wood,FOREST,OpenStreetMap,144007044,way
28.3243509,77.1300543,,wood,FOREST,OpenStreetMap,144007046,way
28.3144942,77.1378038,,wood,FOREST,OpenStreetMap,144007053,way
28.3225701,77.1289901,,wood,FOREST,OpenStreetMap,144007061,way
28.3262282,77.1658447,,wood,FOREST,OpenStreetMap,144007065,way
28.4211866,77.2175792,,wood,FOREST,OpenStreetMap,144011152,way
28.4349777,77.2479796,,wood,FOREST,OpenStreetMap,144011153,way
28.4299027,77.2449043,,wood,FOREST,OpenStreetMap,144011154,way
28.4311027,77.2434114,,wood,FOREST,OpenStreetMap,144011161,way
28.420066,77.2266077,,wood,FOREST,OpenStreetMap,144011163,way
28.4207309,77.22095,,wood,FOREST,OpenStreetMap,144011165,way
28.3002195,77.1615361,,wood,FOREST,OpenStreetMap,144011166,way
28.4291878,77.2402022,,wood,FOREST,OpenStreetMap,144011167,way
28.3044086,77.1615338,,wood,FOREST,OpenStreetMap,144011170,way
28.3266073,77.1609744,,wood,FOREST,OpenStreetMap,144011175,way
28.3010875,77.1711356,,wood,FOREST,OpenStreetMap,144011176,way
28.3050165,77.1547827,,wood,FOREST,OpenStreetMap,144011179,way
28.3795182,77.2110079,,wood,FOREST,OpenStreetMap,144011182,way
28.4148136,77.2252978,,wood,FOREST,OpenStreetMap,144011184,way
28.300362,77.1608251,,wood,FOREST,OpenStreetMap,144011185,way
28.3022684,77.1608392,,wood,FOREST,OpenStreetMap,144011187,way
28.4227777,77.2080725,,wood,FOREST,OpenStreetMap,144011188,way
28.4170961,77.2202885,,wood,FOREST,OpenStreetMap,144011192,way
28.41966,77.2220855,,wood,FOREST,OpenStreetMap,144057624,way
28.3198456,77.1163772,,wood,FOREST,OpenStreetMap,144057627,way
28.3038933,77.1327128,,wood,FOREST,OpenStreetMap,144057630,way
28.3016637,77.1772142,,wood,FOREST,OpenStreetMap,144057634,way
28.2969232,77.1610754,,wood,FOREST,OpenStreetMap,144057638,way
28.4127536,77.210516,,wood,FOREST,OpenStreetMap,144057641,way
28.3246427,77.1135915,,wood,FOREST,OpenStreetMap,144057642,way
28.2794736,77.1396841,,wood,FOREST,OpenStreetMap,144057644,way
28.2959387,77.1259626,,wood,FOREST,OpenStreetMap,144057645,way
28.2966901,77.1619475,,wood,FOREST,OpenStreetMap,144057646,way
28.3690488,77.1110408,,wood,FOREST,OpenStreetMap,144057647,way
28.4168259,77.2175978,,wood,FOREST,OpenStreetMap,144057648,way
28.4071888,77.1711698,,wood,FOREST,OpenStreetMap,144057649,way
28.2904147,77.128047,,wood,FOREST,OpenStreetMap,144057650,way
28.4148078,77.2129114,,wood,FOREST,OpenStreetMap,144057652,way
28.2989885,77.1636509,,wood,FOREST,OpenStreetMap,144057653,way
28.354506,77.1175664,,forest,FOREST,OpenStreetMap,144058278,way
28.3754573,77.1190758,,forest,FOREST,OpenStreetMap,144058279,way
28.3787701,77.1195234,,forest,FOREST,OpenStreetMap,144058280,way
28.3779495,77.1191646,,forest,FOREST,OpenStreetMap,144058281,way
28.3757318,77.1168004,,forest,FOREST,OpenStreetMap,144058282,way
28.3779915,77.1183275,,forest,FOREST,OpenStreetMap,144058283,way
28.3095656,77.1745235,,wood,FOREST,OpenStreetMap,144058285,way
28.3130279,77.1775178,,wood,FOREST,OpenStreetMap,144058286,way
28.3107501,77.1750938,,wood,FOREST,OpenStreetMap,144058287,way
28.3085163,77.1748898,,wood,FOREST,OpenStreetMap,144058288,way
28.3124747,77.1759143,,wood,FOREST,OpenStreetMap,144058289,way
28.3660472,77.1117285,,forest,FOREST,OpenStreetMap,144058351,way
28.3909341,77.1042747,,wood,FOREST,OpenStreetMap,144058486,way
28.2698528,77.2408201,,wood,FOREST,OpenStreetMap,144134319,way
28.3116398,77.2842236,,wood,FOREST,OpenStreetMap,144134370,way
25.6393405,77.6721958,,wood,FOREST,OpenStreetMap,148439477,way
25.4124407,77.7228387,,wood,FOREST,OpenStreetMap,148439478,way
25.4753009,77.8430104,,wood,FOREST,OpenStreetMap,148439482,way
26.225035,77.95346,,wood,FOREST,OpenStreetMap,148442062,way
25.0163486,77.6176768,,wood,FOREST,OpenStreetMap,148442063,way
25.6554278,77.591544,,wood,FOREST,OpenStreetMap,148442064,way
25.0507324,77.8318606,,wood,FOREST,OpenStreetMap,148442065,way
25.271541,77.6957781,,wood,FOREST,OpenStreetMap,148442067,way
25.0852581,79.1101905,,wood,FOREST,OpenStreetMap,148447505,way
25.0190356,79.0842464,,wood,FOREST,OpenStreetMap,148447506,way
24.7220716,78.8799257,,wood,FOREST,OpenStreetMap,148447507,way
25.2785101,78.3458817,,wood,FOREST,OpenStreetMap,148447508,way
24.9028312,78.9501767,,wood,FOREST,OpenStreetMap,148447509,way
30.4811241,77.5858512,,wood,FOREST,OpenStreetMap,149069385,way
31.1069892,77.1707196,,wood,FOREST,OpenStreetMap,151329625,way
31.0894696,77.1686118,,wood,FOREST,OpenStreetMap,151340833,way
31.0870956,77.1757611,,wood,FOREST,OpenStreetMap,151340835,way
31.1163847,77.1589752,,forest,FOREST,OpenStreetMap,154385607,way
23.9360034,80.9772689,,wood,FOREST,OpenStreetMap,155478111,way
23.9483752,80.9803523,,wood,FOREST,OpenStreetMap,155478112,way
23.9089871,80.9484657,,wood,FOREST,OpenStreetMap,155478115,way
23.9395776,80.9066737,,wood,FOREST,OpenStreetMap,155478116,way
23.9296107,81.0001309,,wood,FOREST,OpenStreetMap,155478117,way
31.1060029,77.1757666,,forest,FOREST,OpenStreetMap,156289227,way
24.6135332,79.9420559,Panna National Park,wood,FOREST,OpenStreetMap,160695615,way
28.4087574,76.4224991,Nahar Reserve Forest,forest,FOREST,OpenStreetMap,162235717,way
24.2000684,80.8894024,,wood,FOREST,OpenStreetMap,164499515,way
24.3161166,80.829434,,wood,FOREST,OpenStreetMap,164499525,way
28.4174091,77.4549305,,wood,FOREST,OpenStreetMap,165937453,way
29.8243879,78.083408,,wood,FOREST,OpenStreetMap,165938691,way
30.0348517,77.8786898,,wood,FOREST,OpenStreetMap,165938692,way
29.8455635,78.2625984,,wood,FOREST,OpenStreetMap,165938693,way
30.1149802,77.8311612,,wood,FOREST,OpenStreetMap,165959752,way
30.4911829,76.193667,Bhadson Bir Protected Forest,wood,FOREST,OpenStreetMap,166030391,way
27.8247264,80.0479517,,wood,FOREST,OpenStreetMap,166517716,way
31.4462097,75.9660097,,forest,FOREST,OpenStreetMap,167960130,way
31.4458359,75.9594004,,forest,FOREST,OpenStreetMap,167960131,way
31.436696,75.9619176,,forest,FOREST,OpenStreetMap,167960136,way
31.4452593,75.95938,,forest,FOREST,OpenStreetMap,167960138,way
31.4434902,75.9638625,,forest,FOREST,OpenStreetMap,167960143,way
31.4659253,75.9368723,,forest,FOREST,OpenStreetMap,167960148,way
31.4458285,75.9608895,,forest,FOREST,OpenStreetMap,167960149,way
31.4498883,75.9634157,,forest,FOREST,OpenStreetMap,167960153,way
31.4458123,75.9645678,,forest,FOREST,OpenStreetMap,167960167,way
31.4365424,75.9632217,,forest,FOREST,OpenStreetMap,167960174,way
24.9859169,79.2559933,,wood,FOREST,OpenStreetMap,169805921,way
28.3572674,76.7062502,,forest,FOREST,OpenStreetMap,169996496,way
31.0961048,77.1647101,,wood,FOREST,OpenStreetMap,171188581,way
27.5459598,83.9694607,,wood,FOREST,OpenStreetMap,173960007,way
27.5412318,84.0005784,,wood,FOREST,OpenStreetMap,173960008,way
27.5492032,84.0040759,,wood,FOREST,OpenStreetMap,173960009,way
23.6547008,83.4071536,,wood,FOREST,OpenStreetMap,174078216,way
23.6133415,83.5081798,,wood,FOREST,OpenStreetMap,174078222,way
23.6590459,83.6629357,,wood,FOREST,OpenStreetMap,174078224,way
23.5942383,83.3002495,,wood,FOREST,OpenStreetMap,174078226,way
23.5965611,83.3948886,,wood,FOREST,OpenStreetMap,174078229,way
23.7324721,83.335987,,wood,FOREST,OpenStreetMap,174078232,way
23.5086649,83.3150333,,wood,FOREST,OpenStreetMap,174078235,way
23.5795093,83.1520297,,wood,FOREST,OpenStreetMap,174078245,way
23.4038187,83.8339772,,wood,FOREST,OpenStreetMap,174078249,way
23.5746969,83.7629894,,wood,FOREST,OpenStreetMap,174078259,way
28.562188,76.8914225,Kallar,forest,FOREST,OpenStreetMap,174872907,way
28.1647121,84.2302036,,wood,FOREST,OpenStreetMap,176716431,way
30.4057051,76.7876759,,forest,FOREST,OpenStreetMap,177828872,way
30.4078685,76.7841958,,forest,FOREST,OpenStreetMap,177828873,way
30.4068093,76.7879703,,forest,FOREST,OpenStreetMap,177828874,way
27.3523854,83.8368278,,wood,FOREST,OpenStreetMap,178328813,way
29.1641448,75.7386925,,forest,FOREST,OpenStreetMap,183636459,way
29.1684823,75.7414412,,forest,FOREST,OpenStreetMap,183636460,way
29.0078639,75.7787094,,military,FOREST,OpenStreetMap,183905370,way
27.6889233,84.4064315,,forest,FOREST,OpenStreetMap,184151710,way
28.2511603,81.0139908,,wood,FOREST,OpenStreetMap,184236098,way
29.289558,76.2705045,,forest,FOREST,OpenStreetMap,184429195,way
29.3054866,76.2935767,,forest,FOREST,OpenStreetMap,184429196,way
29.2931974,76.2873462,,forest,FOREST,OpenStreetMap,184429197,way
30.2891716,75.2321831,Forest Area,forest,FOREST,OpenStreetMap,185492608,way
30.2884598,75.240353,Forest Area,forest,FOREST,OpenStreetMap,185493269,way
24.7511706,76.949158,,wood,FOREST,OpenStreetMap,185965008,way
28.5725433,77.0908523,,forest,FOREST,OpenStreetMap,187990101,way
28.1476885,82.2352674,,forest,FOREST,OpenStreetMap,189450314,way
28.154564,82.2429785,,forest,FOREST,OpenStreetMap,189450315,way
28.0455602,83.7455269,,wood,FOREST,OpenStreetMap,190580610,way
28.0448903,83.7335132,,wood,FOREST,OpenStreetMap,190580611,way
28.0280354,83.743482,,wood,FOREST,OpenStreetMap,190580612,way
28.039027,83.7569019,,wood,FOREST,OpenStreetMap,190580613,way
28.0426325,83.7507604,,wood,FOREST,OpenStreetMap,190580614,way
28.0552652,83.7670227,,wood,FOREST,OpenStreetMap,190580615,way
28.0218728,83.7631964,,wood,FOREST,OpenStreetMap,190580617,way
28.0311398,83.7649375,,wood,FOREST,OpenStreetMap,190580618,way
28.0644399,83.717095,,wood,FOREST,OpenStreetMap,190580619,way
28.0326156,83.769554,,wood,FOREST,OpenStreetMap,190580620,way
29.258747,82.1573974,,forest,FOREST,OpenStreetMap,190588139,way
29.2619358,82.1641652,,forest,FOREST,OpenStreetMap,190588140,way
29.2447331,82.127309,,forest,FOREST,OpenStreetMap,190589708,way
