osm_id,latitude,longitude,source_type,name,industrial,power,plant_source,landuse,man_made,operator
way_352430551,28.4800771,77.3001042,INDUSTRIAL,Campari Exports Pvt. Ltd.,,,,,works,
way_352430598,28.4799591,77.3006433,INDUSTRIAL,MG Furnaces,,,,,works,
way_352430604,28.4804938,77.3005223,INDUSTRIAL,Gopal Threads,,,,,works,
way_352595745,24.5762287,84.8126191,INDUSTRIAL,,,,,industrial,,
way_352599366,24.6008275,84.8263666,INDUSTRIAL,,,,,industrial,,
way_352599368,24.596892,84.8270849,INDUSTRIAL,,,,,industrial,,
way_352840196,24.5775284,84.7927922,INDUSTRIAL,,,,,industrial,,
way_352840203,24.5861702,84.7939401,INDUSTRIAL,,,,,industrial,,
way_352840205,24.5805705,84.7945854,INDUSTRIAL,,,,,industrial,,
way_352927458,28.6713246,77.4597003,INDUSTRIAL,Power Sub Station & Billing Counter,,substation,,industrial,,
way_352987998,24.66959,84.8698751,INDUSTRIAL,,,,,industrial,,
way_353073939,27.6833951,84.2199573,INDUSTRIAL,,,,,,works,
way_353166447,24.574407,84.9740868,INDUSTRIAL,,,,,industrial,,
way_353166448,24.5740548,84.9757025,INDUSTRIAL,,,,,industrial,,
way_353166449,24.5715812,84.9748319,INDUSTRIAL,,,,,industrial,,
way_353166944,24.5964249,84.9946461,INDUSTRIAL,,,,,industrial,,
way_353212568,24.5597511,84.7422253,INDUSTRIAL,,,,,industrial,,
way_353212570,24.561123,84.7450099,INDUSTRIAL,,,,,industrial,,
way_353264424,27.7037215,84.0625191,INDUSTRIAL,,,,,industrial,,
way_353792832,28.479642,77.2982971,INDUSTRIAL,Ben & Gaws Pvt Ltd,,,,,works,
way_353842019,24.6029,84.8216296,INDUSTRIAL,,,,,industrial,,
way_353842027,24.6013594,84.814578,INDUSTRIAL,,,,,industrial,,
way_353842028,24.6001045,84.8114317,INDUSTRIAL,,,,,industrial,,
way_353842029,24.5980128,84.8117077,INDUSTRIAL,,,,,industrial,,
way_353842037,24.5849342,84.8207735,INDUSTRIAL,,,,,industrial,,
way_353847094,24.5489002,84.7953705,INDUSTRIAL,,,,,industrial,,
way_354199885,27.5951679,84.08613,INDUSTRIAL,,,,,,works,
way_354317173,27.5989217,84.0840473,INDUSTRIAL,,,,,,works,
way_354329538,24.6777802,84.817443,INDUSTRIAL,,,,,industrial,,
way_354329596,24.5882661,84.8046442,INDUSTRIAL,,,,,industrial,,
way_354329597,24.5884536,84.8088079,INDUSTRIAL,,,,,industrial,,
way_354329600,24.5830067,84.8059246,INDUSTRIAL,,,,,industrial,,
way_354345184,27.6043705,84.1045338,INDUSTRIAL,,,,,,works,
way_354529829,24.5669361,84.7413447,INDUSTRIAL,,,,,industrial,,
way_354529830,24.5695218,84.7467827,INDUSTRIAL,,,,,industrial,,
way_354695215,27.6668071,84.2044652,INDUSTRIAL,,,,,,works,
way_354720275,28.5047388,77.508179,INDUSTRIAL,,,,,industrial,,
way_354933818,27.7061323,84.4099315,INDUSTRIAL,Tarapi Facroty,,,,,works,
way_355326091,24.326359,81.3296209,INDUSTRIAL,,,,,industrial,,
way_357481072,28.6130007,77.3770883,INDUSTRIAL,Sector 64,,,,industrial,,
way_358909519,24.9186682,84.9904187,INDUSTRIAL,,,,,industrial,,
way_358909521,24.9213936,84.9878623,INDUSTRIAL,,,,,industrial,,
way_358909523,24.9246204,84.9868645,INDUSTRIAL,,,,,industrial,,
way_358909524,24.9261218,84.9837223,INDUSTRIAL,,,,,industrial,,
way_358909525,24.9306589,84.9851115,INDUSTRIAL,,,,,industrial,,
way_358909527,24.9328877,84.9931759,INDUSTRIAL,,,,,industrial,,
way_361257538,29.6658878,75.6773063,INDUSTRIAL,,,,,industrial,,
way_361259155,29.6427282,75.7209701,INDUSTRIAL,,,,,industrial,,
way_361260672,29.6503714,75.6895449,INDUSTRIAL,,,,,industrial,,
way_361260673,29.6485817,75.6984702,INDUSTRIAL,,,,,industrial,,
way_361260675,29.6549945,75.7013168,INDUSTRIAL,,,,,industrial,,
way_361264408,29.6131241,75.621348,INDUSTRIAL,,,,,industrial,,
way_361264409,29.6147804,75.6224449,INDUSTRIAL,,,,,industrial,,
way_361581169,24.6591855,84.8107955,INDUSTRIAL,,,,,industrial,,
way_361581171,24.6569532,84.8116394,INDUSTRIAL,,,,,industrial,,
way_361690783,30.8822524,75.9366685,INDUSTRIAL,,,,,industrial,,
way_361697520,24.7057565,84.8246233,INDUSTRIAL,,,,,industrial,,
way_361697530,24.7295174,84.799803,INDUSTRIAL,,,,,industrial,,
way_361697548,24.7013574,84.7886598,INDUSTRIAL,,,,,industrial,,
way_361875506,24.7326604,84.8349861,INDUSTRIAL,Brick yards,,,,industrial,,
way_362057941,24.6440287,84.7049912,INDUSTRIAL,,,,,industrial,,
way_362057951,24.5354703,84.7565203,INDUSTRIAL,,,,,industrial,,
way_362057992,24.4355149,84.803558,INDUSTRIAL,,,,,industrial,,
way_362279741,29.6665819,75.5696996,INDUSTRIAL,,,,,industrial,,
way_362279742,29.6722112,75.5960605,INDUSTRIAL,,,,,industrial,,
way_362279751,29.6668546,75.5685602,INDUSTRIAL,,,,,industrial,,
way_362279753,29.6552251,75.5625893,INDUSTRIAL,,,,,industrial,,
way_362279754,29.6541052,75.5625773,INDUSTRIAL,,,,,industrial,,
way_362279757,29.655745,75.5626737,INDUSTRIAL,,,,,industrial,,
way_362279758,29.666845,75.5718609,INDUSTRIAL,,,,,industrial,,
way_362279759,29.6568177,75.5628926,INDUSTRIAL,,,,,industrial,,
way_362279760,29.656583,75.5635082,INDUSTRIAL,,,,,industrial,,
way_362279762,29.6587601,75.5645402,INDUSTRIAL,,,,,industrial,,
way_362280800,29.657891,75.5721014,INDUSTRIAL,,,,,industrial,,
way_362280802,29.6604571,75.5708125,INDUSTRIAL,,,,,industrial,,
way_362280803,29.6586684,75.5721978,INDUSTRIAL,,,,,industrial,,
way_362280804,29.6600731,75.5715014,INDUSTRIAL,,,,,industrial,,
way_362280805,29.6586582,75.5714924,INDUSTRIAL,,,,,industrial,,
way_362293023,29.6139089,75.5593998,INDUSTRIAL,,,,,industrial,,
way_362845263,29.5570747,75.4819389,INDUSTRIAL,,,,,industrial,,
way_363742068,28.8104269,76.0640324,INDUSTRIAL,Water Works,,,,industrial,,
way_363758657,28.224198,83.9722157,INDUSTRIAL,S.S Diet And Food Factory,,,,industrial,,
way_363767145,29.5411061,75.7449141,INDUSTRIAL,,,,,industrial,,
way_363767147,29.5381192,75.7406837,INDUSTRIAL,,,,,industrial,,
way_363767151,29.5355425,75.73678,INDUSTRIAL,,,,,industrial,,
way_363767153,29.5571778,75.8140695,INDUSTRIAL,,,,,industrial,,
way_363767156,29.5365907,75.7343956,INDUSTRIAL,,,,,industrial,,
way_363769775,29.5652284,75.7136041,INDUSTRIAL,The Bhuna Co-op. Sugar Mills Ltd.,,,,industrial,,
way_363887260,29.5556844,75.7321075,INDUSTRIAL,,,,,industrial,,
way_363887265,29.5599423,75.7328562,INDUSTRIAL,,,,,industrial,,
way_363908387,29.5689667,75.7487009,INDUSTRIAL,,,,,industrial,,
way_363908422,29.5732652,75.7553612,INDUSTRIAL,,,,,industrial,,
way_363908428,29.573533,75.7581408,INDUSTRIAL,,,,,industrial,,
way_364208251,29.6008999,75.7876134,INDUSTRIAL,,,,,industrial,,
way_364208255,29.6082374,75.7972365,INDUSTRIAL,,,,,industrial,,
way_364208256,29.6022046,75.7939134,INDUSTRIAL,,,,,industrial,,
way_364499556,30.8152767,75.2540153,INDUSTRIAL,Grandfather Food Processing,,,,industrial,,
way_364530443,29.6682506,75.739796,INDUSTRIAL,,,,,industrial,,
way_364537743,29.6567428,75.7596836,INDUSTRIAL,,,,,industrial,,
way_364572237,29.618188,75.8067971,INDUSTRIAL,,,,,industrial,,
way_364576785,29.691287,75.8106632,INDUSTRIAL,,,,,industrial,,
way_364735618,29.7023631,75.8478157,INDUSTRIAL,,,,,industrial,,
way_365619621,24.5794494,74.8035833,INDUSTRIAL,,,,,industrial,,
way_365937792,25.6713274,76.1892334,INDUSTRIAL,Lakheri Cement Works,,,,industrial,,
way_366907800,29.8335214,78.1458403,INDUSTRIAL,,,,,industrial,,
way_366907802,29.8003424,78.1513181,INDUSTRIAL,,,,,industrial,,
way_366907803,29.7827458,78.1471457,INDUSTRIAL,,,,,industrial,,
way_366907805,29.7939197,78.1553621,INDUSTRIAL,,,,,industrial,,
way_366907806,29.8192979,78.1581855,INDUSTRIAL,,,,,industrial,,
way_366907807,29.778733,78.1482868,INDUSTRIAL,,,,,industrial,,
way_366907808,29.7891472,78.1487464,INDUSTRIAL,,,,,industrial,,
way_366907809,29.8451115,78.1463583,INDUSTRIAL,,,,,industrial,,
way_366907810,29.7747014,78.1482922,INDUSTRIAL,,,,,industrial,,
way_366907811,29.7999248,78.1469272,INDUSTRIAL,,,,,industrial,,
way_366907812,29.8099379,78.1523076,INDUSTRIAL,,,,,industrial,,
way_366907813,29.7967713,78.148079,INDUSTRIAL,,,,,industrial,,
way_366907814,29.8049267,78.1516966,INDUSTRIAL,,,,,industrial,,
way_367355521,27.4839925,80.9956704,INDUSTRIAL,,,,,industrial,,
way_367355522,27.5030659,80.9869824,INDUSTRIAL,,,,,industrial,,
way_367355524,27.4802144,80.9882717,INDUSTRIAL,,,,,industrial,,
way_367355526,27.5007399,80.9808539,INDUSTRIAL,,,,,industrial,,
way_367355529,27.4812873,80.9857965,INDUSTRIAL,,,,,industrial,,
way_368257672,29.3844252,78.1492095,INDUSTRIAL,Sugar Factory,,,,industrial,,
way_368623112,24.6731459,84.9807264,INDUSTRIAL,,,,,industrial,,
way_368623113,24.674485,84.9894012,INDUSTRIAL,,,,,industrial,,
way_369522598,28.2606762,77.319126,INDUSTRIAL,,,,,industrial,,
way_370105210,27.6390147,84.5661932,INDUSTRIAL,,,,,industrial,,
way_370145930,28.5503012,77.4019493,INDUSTRIAL,Samsung,,,,industrial,,
way_372699638,24.2517068,78.1618428,INDUSTRIAL,Bina Refinery,refinery,,,industrial,,
way_373190527,29.7265456,75.5743455,INDUSTRIAL,,,,,industrial,,
way_373190528,29.7294608,75.5800708,INDUSTRIAL,,,,,industrial,,
way_373190530,29.7372146,75.5652776,INDUSTRIAL,,,,,industrial,,
way_373190531,29.724834,75.5705801,INDUSTRIAL,,,,,industrial,,
way_373190532,29.7273117,75.5730059,INDUSTRIAL,,,,,industrial,,
way_373190534,29.7269554,75.5766095,INDUSTRIAL,,,,,industrial,,
way_373190536,29.7254866,75.5659224,INDUSTRIAL,,,,,industrial,,
way_374303213,27.186872,77.9583054,INDUSTRIAL,Washan Factory,,,,industrial,,
way_374397559,26.1668173,80.3712682,INDUSTRIAL,,,,,industrial,,
way_375244407,26.9158231,75.8461814,INDUSTRIAL,Surajpole Anaj Mandi,,,,industrial,,
way_375265436,26.8783243,75.7527097,INDUSTRIAL,Metro Depot,,,,industrial,,
way_375273518,26.7762845,75.8353992,INDUSTRIAL,Sitapura Industrial Area,,,,industrial,,
way_375273519,26.7736746,75.8518461,INDUSTRIAL,,,,,industrial,,
way_375890431,26.9258326,75.7765429,INDUSTRIAL,,,,,industrial,,
way_377193890,30.4665008,76.7862372,INDUSTRIAL,Bharat Petroleum Gas Plant,,,,industrial,,
way_378928701,29.4485717,74.6560856,INDUSTRIAL,Food Corporation of India,,,,industrial,,
way_379301492,30.3782603,75.8496097,INDUSTRIAL,,,,,industrial,,
way_380800656,28.2720406,83.7361778,INDUSTRIAL,Mill,,,,,works,Padam Bahadur Adhikari
way_385247308,30.5085043,77.7999839,INDUSTRIAL,Khodri Power Plant,,plant,hydro,,,
way_388172025,28.0575906,81.6149767,INDUSTRIAL,Nepalgunj Industrial Zone,,,,industrial,,
way_388183576,27.0393064,84.8938758,INDUSTRIAL,Birgunj Sugar Mills,,,,industrial,,
way_390949462,30.335434,77.9705858,INDUSTRIAL,Amitabh Textile Mill,,,,industrial,,
way_391618708,31.036039,77.1091989,INDUSTRIAL,,,,,industrial,,
way_392090790,30.5547477,76.5694192,INDUSTRIAL,Rajpura Thermal Power Plant,,plant,coal,industrial,,Larsen & Toubro
way_392094386,29.8719247,75.6275764,INDUSTRIAL,Gobindpura,,plant,solar,,,
way_392354786,24.7213523,75.0384958,INDUSTRIAL,Suntholi,,plant,solar,,,
way_392354793,24.7875131,75.0878578,INDUSTRIAL,Padliya,,plant,solar,industrial,,
way_392354797,24.6899479,75.1295707,INDUSTRIAL,Welspun Solar MP project Bhagwanpura,,plant,solar,,,
way_393038006,25.8592472,74.6566768,INDUSTRIAL,Gulabpura,,plant,solar,industrial,,
way_394947469,23.9294184,76.1210381,INDUSTRIAL,Amla Nankar-Susner,,plant,solar,,,
way_394947474,23.8847863,75.8972771,INDUSTRIAL,Kachhaliya,,plant,solar,,,
way_394947475,23.7486344,75.6398523,INDUSTRIAL,Goyalkhedi,,plant,solar,,,
way_395092415,27.3544222,81.5175249,INDUSTRIAL,,,,,industrial,,
way_395104376,30.3566969,76.3594332,INDUSTRIAL,Biogas Plant,,,,industrial,,
way_395290084,26.475712,81.5611546,INDUSTRIAL,,,,,industrial,,
way_395590774,29.6597063,75.6944231,INDUSTRIAL,,,,,industrial,,
way_395590781,29.6605808,75.7134547,INDUSTRIAL,,,,,industrial,,
way_395592725,29.6609756,75.7193602,INDUSTRIAL,,,,,industrial,,
way_395752130,29.3706063,75.8936951,INDUSTRIAL,,,,,industrial,,
way_395752131,29.36505,75.8681471,INDUSTRIAL,,,,,industrial,,
way_395752132,29.3723091,75.8907484,INDUSTRIAL,,,,,industrial,,
way_395752134,29.3720336,75.8923537,INDUSTRIAL,,,,,industrial,,
way_395788395,29.4035882,75.8894165,INDUSTRIAL,,,,,industrial,,
way_396398745,28.0596425,81.6353508,INDUSTRIAL,Ashok Steel Industries,,,,industrial,,
way_396417352,28.0589769,81.6412495,INDUSTRIAL,Verma Chappal Udhyog,,,,industrial,,
way_397576094,28.0486317,81.6213591,INDUSTRIAL,Rice Mill,grinding_mill,,,industrial,,
way_397576149,28.0481908,81.6225271,INDUSTRIAL,Chaudhary Rice Mill,,,,industrial,,Kaushal Kumar Kurmi
way_398225658,28.4817915,77.6481768,INDUSTRIAL,,,,,industrial,,
way_398225659,28.4677093,77.6646085,INDUSTRIAL,,,,,industrial,,
way_398225660,28.4819239,77.6616671,INDUSTRIAL,,,,,industrial,,
way_398818043,27.6459451,79.7917838,INDUSTRIAL,,,,,industrial,works,
way_398818045,27.6809877,79.7976871,INDUSTRIAL,,,,,industrial,works,
way_398889070,25.9570627,80.8406524,INDUSTRIAL,,,,,industrial,works,
way_400936782,28.2080683,83.996132,INDUSTRIAL,Himal Ice Udhyog,,,,,works,
way_401067494,27.5004315,83.347031,INDUSTRIAL,,brickworks,,,industrial,,
way_401067534,27.5080932,83.3460252,INDUSTRIAL,,,,,industrial,,
way_401612148,27.5245487,83.3494683,INDUSTRIAL,,,,,industrial,,
way_401612152,27.5676152,83.4894189,INDUSTRIAL,,,,,industrial,,
way_401612157,27.5259569,83.3492859,INDUSTRIAL,,,,,industrial,,
way_401612163,27.5349832,83.329915,INDUSTRIAL,,,,,industrial,,
way_401612166,27.5211651,83.3330572,INDUSTRIAL,,,,,industrial,,
way_401612171,27.5160948,83.3436076,INDUSTRIAL,,,,,industrial,,
way_401612173,27.5307234,83.350678,INDUSTRIAL,,,,,industrial,,
way_401612183,27.5239493,83.3332248,INDUSTRIAL,,,,,industrial,,
way_401612185,27.5300122,83.3440878,INDUSTRIAL,,,,,industrial,,
way_401835210,27.5107974,83.3749512,INDUSTRIAL,,brickworks,,,industrial,,
way_401835211,27.506861,83.3590552,INDUSTRIAL,,brickworks,,,industrial,,
way_401835214,27.5634571,83.524416,INDUSTRIAL,,brickworks,,,industrial,,
way_401835215,27.5222806,83.4250589,INDUSTRIAL,,brickworks,,,industrial,,
way_401835216,27.4853738,83.4577781,INDUSTRIAL,,brickworks,,,industrial,kiln,
way_401835217,27.5173793,83.4097073,INDUSTRIAL,,brickworks,,,industrial,,
way_401835218,27.5196343,83.4172282,INDUSTRIAL,,brickworks,,,industrial,,
way_401835223,27.5549991,83.5173564,INDUSTRIAL,,brickworks,,,industrial,,
way_401835224,27.5175529,83.4118517,INDUSTRIAL,,brickworks,,,industrial,,
way_401835228,27.5671557,83.410795,INDUSTRIAL,,brickworks,,,industrial,,
way_401835229,27.5427618,83.5263633,INDUSTRIAL,,brickworks,,,industrial,,
way_401835233,27.5247972,83.4222185,INDUSTRIAL,,brickworks,,,industrial,,
way_401835249,27.4841333,83.3961676,INDUSTRIAL,,brickworks,,,industrial,,
way_401835251,27.4867085,83.3956961,INDUSTRIAL,,brickworks,,,industrial,,
way_401835255,27.5069812,83.4680145,INDUSTRIAL,,brickworks,,,industrial,,
way_401835256,27.5535533,83.5136926,INDUSTRIAL,,brickworks,,,industrial,,
way_401839626,27.4700566,83.4391117,INDUSTRIAL,,brickworks,,,industrial,,
way_401850949,27.4993908,83.3925084,INDUSTRIAL,,brickworks,,,industrial,,
way_401850950,27.5019912,83.3958021,INDUSTRIAL,,brickworks,,,industrial,,
way_401854849,27.4460509,83.4013823,INDUSTRIAL,,brickworks,,,industrial,,
way_401854850,27.468959,83.3961828,INDUSTRIAL,,brickworks,,,industrial,,
way_401967932,27.5098784,83.3285974,INDUSTRIAL,,,,,industrial,kiln,
way_401967934,27.4771537,83.3350991,INDUSTRIAL,,brickworks,,,industrial,,
way_401975955,27.6129616,83.356926,INDUSTRIAL,,brickworks,,,industrial,,
way_401998390,27.6246674,83.4163597,INDUSTRIAL,,brickworks,,,industrial,,
way_401998393,27.6304135,83.4180804,INDUSTRIAL,,brickworks,,,industrial,,
way_401998398,27.6058716,83.4067896,INDUSTRIAL,,brickworks,,,industrial,,
way_401998401,27.5918128,83.3559161,INDUSTRIAL,,brickworks,,,industrial,,
way_402032460,27.6843429,83.3874192,INDUSTRIAL,,,,,industrial,,
way_402032462,27.685692,83.3313919,INDUSTRIAL,,brickworks,,,industrial,,
way_402032466,27.682792,83.354941,INDUSTRIAL,,brickworks,,,industrial,,
way_403447939,28.5047441,77.2767645,INDUSTRIAL,,,,,industrial,,
way_403529186,27.506865,83.2251455,INDUSTRIAL,,brickworks,,,industrial,,
way_403546120,27.5991296,83.5538862,INDUSTRIAL,,brickworks,,,industrial,,
way_403546122,27.5964282,83.5335312,INDUSTRIAL,,brickworks,,,industrial,,
way_403546124,27.597612,83.5600069,INDUSTRIAL,,,,,industrial,,
way_403660776,27.6280274,83.5907126,INDUSTRIAL,,brickworks,,,industrial,,
way_403881410,27.5791149,83.542478,INDUSTRIAL,,brickworks,,,industrial,,
way_403881412,27.5535323,83.5137141,INDUSTRIAL,,brickworks,,,industrial,,
way_403881415,27.5555176,83.5881843,INDUSTRIAL,,brickworks,,,industrial,,
way_403881419,27.5504419,83.5589747,INDUSTRIAL,,brickworks,,,industrial,,
way_403881462,27.5550065,83.5173535,INDUSTRIAL,,brickworks,,,industrial,,
way_404002803,28.1971716,84.0286699,INDUSTRIAL,Div karkhana,,,,industrial,,
way_404097085,27.5780013,83.4564212,INDUSTRIAL,,brickworks,,,industrial,,
way_404123835,27.6062576,83.4746204,INDUSTRIAL,soap factiry,,,,industrial,,
way_404130335,27.5731453,83.4717751,INDUSTRIAL,,,,,industrial,,
way_404130343,27.5785945,83.4870288,INDUSTRIAL,,,,,industrial,,
way_404130344,27.5798487,83.4855499,INDUSTRIAL,,,,,industrial,,
way_404138341,27.5289717,83.4541907,INDUSTRIAL,,,,,industrial,,
way_404138358,27.5400304,83.4614991,INDUSTRIAL,,,,,industrial,,
way_404138380,27.5443347,83.4624047,INDUSTRIAL,,,,,industrial,,
way_404477073,27.4906119,83.721477,INDUSTRIAL,,brickworks,,,industrial,,
way_404698441,27.5607869,83.6734405,INDUSTRIAL,,brickworks,,,industrial,,
way_404698444,27.5638053,83.6742906,INDUSTRIAL,,brickworks,,,industrial,,
way_404729355,28.4316886,77.2002892,INDUSTRIAL,,,,,industrial,,
way_404984041,27.8549967,82.5438966,INDUSTRIAL,,brickworks,,,industrial,,
way_404984044,27.8575414,82.552839,INDUSTRIAL,,brickworks,,,industrial,,
way_404984046,27.8575417,82.5546063,INDUSTRIAL,,brickworks,,,industrial,,
way_404985691,27.8564438,82.5764065,INDUSTRIAL,,brickworks,,,industrial,,
way_404985692,27.867032,82.57131,INDUSTRIAL,,brickworks,,,industrial,,
way_405011305,27.4961274,83.5449207,INDUSTRIAL,,brickworks,,,industrial,,
way_405011306,27.5006991,83.5720614,INDUSTRIAL,,brickworks,,,industrial,,
way_405011308,27.5438564,83.5954435,INDUSTRIAL,,brickworks,,,industrial,,
way_405011310,27.5501191,83.6625174,INDUSTRIAL,,brickworks,,,industrial,,
way_405011311,27.5163386,83.5690349,INDUSTRIAL,,brickworks,,,industrial,,
way_405011314,27.4892238,83.5489374,INDUSTRIAL,,brickworks,,,industrial,,
way_405011331,27.5164445,83.5628009,INDUSTRIAL,,brickworks,,,industrial,,
way_405011366,27.5472681,83.6660277,INDUSTRIAL,,brickworks,,,industrial,,
way_405011369,27.5055203,83.5879869,INDUSTRIAL,,brickworks,,,industrial,,
way_405030307,27.5556944,83.6897881,INDUSTRIAL,,brickworks,,,industrial,,
way_409621305,29.1415087,78.9645215,INDUSTRIAL,Gama Infraprop Private Limited,,plant,gas,industrial,,Gama Infraprop Private Limited
way_409621306,29.137646,78.9555448,INDUSTRIAL,,,plant,,,,
way_409621335,29.155098,78.9752716,INDUSTRIAL,Kashipur Sravanthi power station,,plant,gas,industrial,,Sravanthi Energy Private Limited
way_410063414,28.116863,76.8114378,INDUSTRIAL,Honda Cars India Ltd.,,,,industrial,,
way_410063420,28.1249426,76.811332,INDUSTRIAL,,,,,industrial,,
way_410063422,28.1229043,76.8095706,INDUSTRIAL,,,,,industrial,,
way_410106651,28.1266909,76.8208384,INDUSTRIAL,,,,,industrial,,
way_410106652,28.1280752,76.8196124,INDUSTRIAL,,,,,industrial,,
way_410106653,28.1259746,76.8167931,INDUSTRIAL,,,,,industrial,,
way_410106654,28.1136288,76.7987657,INDUSTRIAL,,,,,industrial,,
way_410106655,28.1173953,76.8000397,INDUSTRIAL,,,,,industrial,,
way_410106656,28.1191831,76.8006821,INDUSTRIAL,,,,,industrial,,
way_410106657,28.1318562,76.8172694,INDUSTRIAL,,,,,industrial,,
way_410106658,28.1118005,76.7984187,INDUSTRIAL,,,,,industrial,,
way_410106659,28.1297889,76.8144003,INDUSTRIAL,,,,,industrial,,
way_410106660,28.1137112,76.7968,INDUSTRIAL,,,,,industrial,,
way_410106661,28.1282714,76.812429,INDUSTRIAL,,,,,industrial,,
way_410106662,28.1191344,76.7988745,INDUSTRIAL,,,,,industrial,,
way_410106663,28.1169662,76.7981199,INDUSTRIAL,,,,,industrial,,
way_410106664,28.1157941,76.7994346,INDUSTRIAL,,,,,industrial,,
way_410106665,28.1296105,76.8179232,INDUSTRIAL,,,,,industrial,,
way_410226639,28.1291287,76.7768727,INDUSTRIAL,,,,,industrial,,
way_410226640,28.1237997,76.7824917,INDUSTRIAL,,,,,industrial,,
way_410226641,28.1251726,76.786878,INDUSTRIAL,,,,,industrial,,
way_410226642,28.1205463,76.7843613,INDUSTRIAL,,,,,industrial,,
way_410226643,28.1214349,76.7840036,INDUSTRIAL,,,,,industrial,,
way_410226645,28.1237609,76.784902,INDUSTRIAL,,,,,industrial,,
way_410226646,28.1229194,76.7852836,INDUSTRIAL,,,,,industrial,,
way_410226648,28.1249555,76.7889919,INDUSTRIAL,,,,,industrial,,
way_410226649,28.1225348,76.7851371,INDUSTRIAL,,,,,industrial,,
way_410226651,28.119307,76.7831778,INDUSTRIAL,,,,,industrial,,
way_410226653,28.1188299,76.7836952,INDUSTRIAL,,,,,industrial,,
way_410226655,28.1241943,76.7887324,INDUSTRIAL,,,,,industrial,,
way_410226659,28.1213904,76.7816218,INDUSTRIAL,,,,,industrial,,
way_410226661,28.1190195,76.7830662,INDUSTRIAL,,,,,industrial,,
way_410226662,28.1209367,76.7845127,INDUSTRIAL,,,,,industrial,,
way_410226664,28.1234404,76.785477,INDUSTRIAL,,,,,industrial,,
way_410226666,28.1219536,76.7842048,INDUSTRIAL,,,,,industrial,,
way_410226668,28.1198624,76.7833935,INDUSTRIAL,,,,,industrial,,
way_410226669,28.1201509,76.7842078,INDUSTRIAL,,,,,industrial,,
way_410226671,28.1226061,76.7844597,INDUSTRIAL,,,,,industrial,,
way_410226673,28.1195906,76.783288,INDUSTRIAL,,,,,industrial,,
way_410226675,28.1222176,76.7843073,INDUSTRIAL,,,,,industrial,,
way_410226677,28.1211677,76.7838999,INDUSTRIAL,,,,,industrial,,
way_410226679,28.1222699,76.78503,INDUSTRIAL,,,,,industrial,,
way_410226680,28.1263122,76.7900209,INDUSTRIAL,,,,,industrial,,
way_410226683,28.1216959,76.7841049,INDUSTRIAL,,,,,industrial,,
way_410226685,28.1219989,76.7849248,INDUSTRIAL,,,,,industrial,,
way_410226687,28.1192353,76.7838526,INDUSTRIAL,,,,,industrial,,
way_410226689,28.1198886,76.7841061,INDUSTRIAL,,,,,industrial,,
way_410226691,28.1232398,76.7847031,INDUSTRIAL,,,,,industrial,,
way_410226693,28.1201255,76.7834955,INDUSTRIAL,,,,,industrial,,
way_410226695,28.1217315,76.7848211,INDUSTRIAL,,,,,industrial,,
way_410226698,28.1196288,76.7840053,INDUSTRIAL,,,,,industrial,,
way_410226700,28.1254398,76.7899806,INDUSTRIAL,,,,,industrial,,
way_410226702,28.1206455,76.7836973,INDUSTRIAL,,,,,industrial,,
way_410226703,28.121334,76.7846669,INDUSTRIAL,,,,,industrial,,
way_410226704,28.1265735,76.7873748,INDUSTRIAL,,,,,industrial,,
way_410226705,28.122342,76.778396,INDUSTRIAL,,,,,industrial,,
way_410226706,28.1249233,76.7787098,INDUSTRIAL,,,,,industrial,,
way_410247113,28.1188337,76.7856266,INDUSTRIAL,,,,,industrial,,
way_410247114,28.1204444,76.7861958,INDUSTRIAL,,,,,industrial,,
way_410247115,28.1210043,76.7858383,INDUSTRIAL,,,,,industrial,,
way_410247116,28.1200268,76.7860487,INDUSTRIAL,,,,,industrial,,
way_410247117,28.1185636,76.784429,INDUSTRIAL,,,,,industrial,,
way_410247118,28.1233705,76.786207,INDUSTRIAL,,,,,industrial,,
way_410247119,28.1212115,76.785914,INDUSTRIAL,,,,,industrial,,
way_410247120,28.1185059,76.785511,INDUSTRIAL,,,,,industrial,,
way_410247121,28.1202311,76.7861213,INDUSTRIAL,,,,,industrial,,
way_410247122,28.1231687,76.7871679,INDUSTRIAL,,,,,industrial,,
way_410247123,28.1195838,76.7858916,INDUSTRIAL,,,,,industrial,,
way_410247124,28.1218347,76.7856327,INDUSTRIAL,,,,,industrial,,
way_410247125,28.1215384,76.786583,INDUSTRIAL,,,,,industrial,,
way_410247126,28.1229448,76.7865307,INDUSTRIAL,,,,,industrial,,
way_410247127,28.120768,76.7863112,INDUSTRIAL,,,,,industrial,,
way_410247128,28.1198094,76.7859715,INDUSTRIAL,,,,,industrial,,
way_410247129,28.1227363,76.7870238,INDUSTRIAL,,,,,industrial,,
way_410247130,28.1220723,76.7862187,INDUSTRIAL,,,,,industrial,,
way_410247131,28.1191574,76.7857406,INDUSTRIAL,,,,,industrial,,
way_410247132,28.1210811,76.786424,INDUSTRIAL,,,,,industrial,,
way_410247133,28.1193688,76.7858151,INDUSTRIAL,,,,,industrial,,
way_410247134,28.1188448,76.7850767,INDUSTRIAL,,,,,industrial,,
way_410247135,28.1182874,76.7854339,INDUSTRIAL,,,,,industrial,,
way_410247136,28.1220877,76.7868078,INDUSTRIAL,,,,,industrial,,
way_410247137,28.1232335,76.7866334,INDUSTRIAL,,,,,industrial,,
