grid_id,latitude,longitude,industrial_fire_risk,risk_level,risk_rank,industrial_fire_candidate,detections_30d,active_days_30d,avg_frp_30d,max_frp_30d,industrial_context_score,industrial_area_count,factory_count,warehouse_count,power_plant_count,manufacturing_count,refinery_count,storage_count,chemical_count,steel_count,oil_count,gas_count,recent_thermal_score,has_recent_firms,has_industrial_context
24.10_76.15,24.11471,76.17510888888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.05_76.70,24.07901111111111,76.72277222222222,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.55_80.95,26.574441111111117,80.97276888888888,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.90_80.95,26.927876666666663,80.98104777777777,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
26.15_77.20,26.17835333333333,77.23996222222223,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
23.60_74.80,23.63399888888889,74.83393555555556,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.45_79.95,24.484108888888887,79.95789444444443,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.65_81.35,26.673872222222226,81.38060444444444,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.05_74.60,25.083792222222225,74.63268555555555,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.80_84.75,25.820836666666665,84.78317444444446,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
26.45_78.85,26.46489,78.87434,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.75_81.25,26.78153,81.27932444444444,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.10_75.85,24.134967777777774,75.86833222222224,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.55_84.85,26.562175555555555,84.87305666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.95_78.75,26.963707777777778,78.78397444444445,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
24.15_81.65,24.17535666666667,81.67759777777778,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.05_84.55,26.06966111111111,84.56150666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.80_78.50,28.822456666666668,78.5297688888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.70_81.50,26.732697777777776,81.52181666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.60_81.05,27.62622,81.06756222222222,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.35_75.20,24.36551111111111,75.24197222222223,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.65_74.60,25.66846444444444,74.61393666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
26.30_77.75,26.335137777777778,77.78071444444444,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.55_80.80,24.57120777777778,80.81756666666666,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
24.35_84.50,24.386726666666664,84.53377444444445,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
23.85_76.60,23.878543333333333,76.62345888888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.50_82.05,25.533485555555558,82.07016444444444,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
24.05_76.25,24.075384444444445,76.27294555555555,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.80_78.50,26.80741777777778,78.50390555555556,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.00_79.25,28.03493555555556,79.26639888888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.95_84.80,25.970778888888887,84.81985222222222,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.10_83.00,25.12759888888889,83.01346444444444,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
23.75_84.65,23.78155333333333,84.67881555555556,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.50_82.55,24.518886666666667,82.56281777777778,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.45_79.65,26.47189111111111,79.67739555555555,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.00_84.70,27.030094444444444,84.72286555555556,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
26.45_84.20,26.463534444444445,84.22995222222222,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
27.80_81.95,27.82085,81.97161666666666,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.40_82.00,24.437721111111117,82.01790111111112,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.75_82.85,28.774174444444448,82.88795333333333,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.00_82.45,27.028782222222222,82.46914,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
23.85_75.20,23.86986222222222,75.23395888888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.70_81.05,29.72879555555556,81.06749111111111,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.15_81.85,24.18228888888889,81.87137000000001,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
25.70_81.95,25.735987777777776,81.96812222222222,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
31.30_78.10,31.310501111111112,78.12095666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.30_78.75,24.320016666666668,78.76989,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.40_78.90,28.425602222222224,78.93400888888888,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
26.80_81.55,26.83053555555556,81.56637888888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.45_75.45,24.480696666666667,75.46129555555555,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.80_81.10,25.82067,81.11412666666666,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
23.90_81.55,23.924221111111112,81.57298333333334,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.70_81.90,26.73437,81.92384444444444,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.55_76.15,28.58689555555556,76.15746777777778,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.25_78.85,28.26005111111111,78.85929222222222,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.30_79.30,28.315663333333333,79.3264188888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.50_82.35,27.513574444444444,82.37691444444445,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,60.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1
25.10_84.85,25.11522555555556,84.86231000000001,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.15_83.00,25.17645333333333,83.02276444444445,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
27.80_79.05,27.82584111111111,79.07463555555556,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
30.30_79.60,30.31574333333333,79.61949111111112,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.25_74.50,25.295014444444444,74.50512444444445,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
25.75_77.60,25.763481111111112,77.63575666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
31.30_77.95,31.337893333333334,77.97589333333333,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.50_74.90,24.50684,74.92392666666666,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.10_83.95,24.133134444444444,83.98972666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.10_81.50,28.112295555555555,81.52028777777778,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
24.30_82.05,24.34300222222222,82.08698555555556,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.10_75.65,24.123034444444443,75.69188444444444,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,80.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1
25.85_80.00,25.866777777777777,80.01702333333334,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.30_84.50,24.312892222222224,84.54273666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.50_84.25,24.52504111111111,84.27349555555556,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.35_78.30,29.38663777777778,78.32451555555556,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.45_83.20,25.467054444444443,83.22549111111111,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.00_80.95,26.00904111111111,80.96656999999999,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.55_78.20,29.577311111111115,78.22577,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.55_83.20,28.59461111111111,83.24237,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.30_78.40,26.322216666666662,78.42195333333333,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.80_79.35,27.83317333333333,79.37458111111111,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
28.85_81.85,28.862645555555552,81.87673111111111,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.70_76.05,25.72755777777778,76.09086555555555,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.15_79.95,24.185295555555555,79.97759888888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.05_76.45,27.073844444444447,76.4536711111111,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
24.70_75.65,24.718241111111112,75.67885777777778,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.55_81.45,24.572813333333333,81.47354222222222,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.50_80.50,29.531684444444448,80.52507888888888,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.35_77.60,28.373503333333336,77.61619666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.05_79.30,28.082048888888888,79.33344222222223,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.65_76.15,26.662077777777775,76.18280777777778,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
30.60_78.75,30.63730333333333,78.75500333333333,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.85_82.25,29.886651111111117,82.27820444444444,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.95_84.60,26.977615555555555,84.62487,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.50_82.10,26.51846666666667,82.11022333333332,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.80_78.90,27.83475444444444,78.92570666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.35_77.45,26.36615888888889,77.48047888888888,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.15_77.30,26.173185555555555,77.31003555555556,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.00_74.50,25.024026666666668,74.50967888888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.65_83.30,27.66189555555556,83.30288666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
25.50_75.45,25.514782222222223,75.47473777777778,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.45_79.95,26.485446666666668,79.97465777777778,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.55_80.45,25.564445555555555,80.46083222222222,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.50_82.20,25.52721222222222,82.22770222222222,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.75_80.65,26.792941111111112,80.69521888888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.70_80.55,26.71817,80.5918588888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.45_84.60,25.471642222222226,84.61319111111112,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.50_82.60,24.509006666666668,82.61331111111112,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.25_84.95,26.27572,84.97815111111112,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.05_75.35,25.07770111111111,75.38922666666667,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.40_78.90,27.40932,78.91206,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.90_78.25,24.933914444444444,78.26858222222222,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.20_83.25,24.229584444444445,83.27022333333333,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.40_82.30,24.442163333333333,82.32754888888888,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.50_74.95,24.51775888888889,74.97531,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.75_81.85,26.76118555555556,81.8838211111111,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.00_76.60,24.03322555555556,76.62203333333333,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
25.10_75.80,25.13496,75.81404555555555,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
23.80_76.60,23.83017,76.62149777777778,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.35_80.75,25.389451111111114,80.76378666666668,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.30_79.35,28.331617777777776,79.3677988888889,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
27.05_81.15,27.07338555555556,81.16594777777777,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.20_81.30,26.21574888888889,81.32511111111111,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.10_82.15,28.127831111111117,82.17040333333334,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.20_79.20,24.22533,79.22908666666666,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.95_81.20,27.97154125,81.21885125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.50_79.30,27.5181625,79.32773875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
26.70_80.40,26.7172275,80.42299375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.75_76.95,25.77593375,76.96121875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.45_79.90,26.480765,79.92159,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.80_81.95,29.82625375,81.9692975,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
24.15_75.10,24.18530875,75.12744375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.00_80.95,24.01765,80.9701,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.20_82.05,26.20788375,82.07298875000001,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.10_82.35,24.13684625,82.37861,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
25.15_80.85,25.16054625,80.88168875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.10_75.20,26.1272575,75.23286999999999,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.00_80.35,27.02912625,80.3687525,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.85_81.10,26.89093625,81.12029,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
26.40_74.60,26.4317725,74.62893125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
24.45_83.70,24.47054875,83.72672375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.80_84.80,24.81474625,84.83379625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.60_81.65,24.620285,81.66982625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.50_83.00,24.51349,83.02036,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
27.10_81.70,27.1161625,81.738065,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
24.15_75.60,24.18764375,75.62462000000001,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.70_81.70,26.72514625,81.72616625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
